ID,Race number,Race number next,season,round,raceName,date,circuitId_x,circuitName,number,position,positionText,points,driverId,givenName,familyName,dateOfBirth,nationality,constructorId,name_x,nationality.1,results.grid,results.laps,results.status,Circ Count,location,country,lat,lng
9008,1340,54,54,1956,6,British Grand Prix,14-07-1956,silverstone,Silverstone Circuit,24.0,19,R,0.0,brooks,Tony,Brooks,25-02-1932,British,brm,BRM,British,9,39,Accident,,Silverstone,UK,52.0786,-1.01694
9078,1341,54,54,1956,6,British Grand Prix,14-07-1956,silverstone,Silverstone Circuit,23.0,20,R,0.0,hawthorn,Mike,Hawthorn,10-04-2029,British,brm,BRM,British,3,24,Transmission,,Silverstone,UK,52.0786,-1.01694
9137,1342,54,54,1956,6,British Grand Prix,14-07-1956,silverstone,Silverstone Circuit,27.0,21,R,0.0,rosier,Louis,Rosier,05-11-2005,French,maserati,Maserati,Italian,27,23,Electrical,,Silverstone,UK,52.0786,-1.01694
9156,1343,54,54,1956,6,British Grand Prix,14-07-1956,silverstone,Silverstone Circuit,29.0,22,R,0.0,halford,Bruce,Halford,18-05-1931,British,maserati,Maserati,Italian,20,22,Engine,,Silverstone,UK,52.0786,-1.01694
9199,1344,54,54,1956,6,British Grand Prix,14-07-1956,silverstone,Silverstone Circuit,12.0,23,R,0.0,maglioli,Umberto,Maglioli,05-06-2028,Italian,maserati,Maserati,Italian,24,21,Gearbox,,Silverstone,UK,52.0786,-1.01694
9232,1345,54,54,1956,6,British Grand Prix,14-07-1956,silverstone,Silverstone Circuit,19.0,24,R,0.0,scott_Brown,Archie,Scott Brown,13-05-2027,British,connaught,Connaught,British,10,16,Transmission,,Silverstone,UK,52.0786,-1.01694
9243,1346,54,54,1956,6,British Grand Prix,14-07-1956,silverstone,Silverstone Circuit,32.0,25,R,0.0,emery,Paul,Emery,12-11-2016,British,emeryson,Emeryson,British,23,12,Ignition,,Silverstone,UK,52.0786,-1.01694
9258,1347,54,100,1956,6,British Grand Prix,14-07-1956,silverstone,Silverstone Circuit,30.0,26,R,0.0,jack_brabham,Jack,Brabham,02-04-2026,Australian,maserati,Maserati,Italian,28,3,Engine,,Silverstone,UK,52.0786,-1.01694
9281,1348,54,66,1956,6,British Grand Prix,14-07-1956,silverstone,Silverstone Circuit,25.0,27,R,0.0,flockhart,Ron,Flockhart,16-06-2023,British,brm,BRM,British,17,2,Engine,,Silverstone,UK,52.0786,-1.01694
9299,1349,54,54,1956,6,British Grand Prix,14-07-1956,silverstone,Silverstone Circuit,18.0,28,R,0.0,gonzalez,JosÃ© FroilÃ¡n,Gonzalez,05-10-2022,Argentine,vanwall,Vanwall,British,6,0,Transmission,,Silverstone,UK,52.0786,-1.01694
10077,1372,56,61,1956,8,Italian Grand Prix,02-09-1956,monza,Autodromo Nazionale di Monza,36.0,1,1,9.0,moss,Stirling,Moss,17-09-2029,British,maserati,Maserati,Italian,6,50,Finished,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111
10126,1373,56,56,1956,8,Italian Grand Prix,02-09-1956,monza,Autodromo Nazionale di Monza,26.0,2,2,3.0,collins,Peter,Collins,06-11-1931,British,ferrari,Ferrari,Italian,7,50,Finished,,Monza,Italy,45.6156,9.28111
10127,1374,56,63,1956,8,Italian Grand Prix,02-09-1956,monza,Autodromo Nazionale di Monza,26.0,2,2,3.0,fangio,Juan,Fangio,24-06-2011,Argentine,ferrari,Ferrari,Italian,7,50,Finished,,Monza,Italy,45.6156,9.28111
10200,1375,56,56,1956,8,Italian Grand Prix,02-09-1956,monza,Autodromo Nazionale di Monza,4.0,3,3,4.0,flockhart,Ron,Flockhart,16-06-2023,British,connaught,Connaught,British,26,49,+1 Lap,,Monza,Italy,45.6156,9.28111
10265,1376,56,56,1956,8,Italian Grand Prix,02-09-1956,monza,Autodromo Nazionale di Monza,38.0,4,4,3.0,godia,Paco,Godia,21-03-2021,Spanish,maserati,Maserati,Italian,18,49,+1 Lap,,Monza,Italy,45.6156,9.28111
10338,1377,56,56,1956,8,Italian Grand Prix,02-09-1956,monza,Autodromo Nazionale di Monza,6.0,5,5,2.0,fairman,Jack,Fairman,15-03-2013,British,connaught,Connaught,British,16,47,+3 Laps,,Monza,Italy,45.6156,9.28111
10428,1378,56,56,1956,8,Italian Grand Prix,02-09-1956,monza,Autodromo Nazionale di Monza,40.0,6,6,0.0,piotti,Luigi,Piotti,27-10-2013,Italian,maserati,Maserati,Italian,15,47,+3 Laps,,Monza,Italy,45.6156,9.28111
10469,1379,56,56,1956,8,Italian Grand Prix,02-09-1956,monza,Autodromo Nazionale di Monza,14.0,7,7,0.0,graffenried,Toulo,de Graffenried,18-05-2014,Swiss,maserati,Maserati,Italian,19,46,+4 Laps,,Monza,Italy,45.6156,9.28111
10533,1381,56,56,1956,8,Italian Grand Prix,02-09-1956,monza,Autodromo Nazionale di Monza,22.0,8,8,0.0,castellotti,Eugenio,Castellotti,10-10-1930,Italian,ferrari,Ferrari,Italian,1,46,+4 Laps,,Monza,Italy,45.6156,9.28111
10542,1380,56,56,1956,8,Italian Grand Prix,02-09-1956,monza,Autodromo Nazionale di Monza,22.0,8,8,0.0,fangio,Juan,Fangio,24-06-2011,Argentine,ferrari,Ferrari,Italian,1,46,+4 Laps,,Monza,Italy,45.6156,9.28111
10640,1382,56,56,1956,8,Italian Grand Prix,02-09-1956,monza,Autodromo Nazionale di Monza,12.0,9,9,0.0,simon,AndrÃ©,Simon,05-01-2020,French,gordini,Gordini,French,25,45,+5 Laps,,Monza,Italy,45.6156,9.28111
10678,1383,56,56,1956,8,Italian Grand Prix,02-09-1956,monza,Autodromo Nazionale di Monza,42.0,10,10,0.0,gerini,Gerino,Gerini,10-08-2028,Italian,maserati,Maserati,Italian,17,42,+8 Laps,,Monza,Italy,45.6156,9.28111
10772,1384,56,70,1956,8,Italian Grand Prix,02-09-1956,monza,Autodromo Nazionale di Monza,44.0,11,11,0.0,salvadori,Roy,Salvadori,12-05-2022,British,maserati,Maserati,Italian,14,41,+9 Laps,,Monza,Italy,45.6156,9.28111
10832,1385,56,56,1956,8,Italian Grand Prix,02-09-1956,monza,Autodromo Nazionale di Monza,28.0,12,R,0.0,musso,Luigi,Musso,28-07-2024,Italian,ferrari,Ferrari,Italian,3,47,Steering,,Monza,Italy,45.6156,9.28111
10862,1386,56,66,1956,8,Italian Grand Prix,02-09-1956,monza,Autodromo Nazionale di Monza,46.0,13,R,0.0,behra,Jean,Behra,16-02-2021,French,maserati,Maserati,Italian,13,42,Steering,,Monza,Italy,45.6156,9.28111
10898,1387,56,56,1956,8,Italian Grand Prix,02-09-1956,monza,Autodromo Nazionale di Monza,46.0,13,R,0.0,maglioli,Umberto,Maglioli,05-06-2028,Italian,maserati,Maserati,Italian,13,42,Steering,,Monza,Italy,45.6156,9.28111
10980,1388,56,56,1956,8,Italian Grand Prix,02-09-1956,monza,Autodromo Nazionale di Monza,18.0,14,R,0.0,schell,Harry,Schell,29-06-2021,American,vanwall,Vanwall,British,10,32,Transmission,,Monza,Italy,45.6156,9.28111
10998,1389,56,56,1956,8,Italian Grand Prix,02-09-1956,monza,Autodromo Nazionale di Monza,32.0,15,R,0.0,behra,Jean,Behra,16-02-2021,French,maserati,Maserati,Italian,5,23,Magneto,,Monza,Italy,45.6156,9.28111
11078,1390,56,76,1956,8,Italian Grand Prix,02-09-1956,monza,Autodromo Nazionale di Monza,48.0,16,R,0.0,halford,Bruce,Halford,18-05-1931,British,maserati,Maserati,Italian,22,16,Engine,,Monza,Italy,45.6156,9.28111
11184,1391,56,70,1956,8,Italian Grand Prix,02-09-1956,monza,Autodromo Nazionale di Monza,20.0,17,R,0.0,trintignant,Maurice,Trintignant,30-10-2017,French,vanwall,Vanwall,British,11,13,Transmission,,Monza,Italy,45.6156,9.28111
11251,1392,56,56,1956,8,Italian Grand Prix,02-09-1956,monza,Autodromo Nazionale di Monza,16.0,18,R,0.0,taruffi,Piero,Taruffi,12-10-2006,Italian,vanwall,Vanwall,British,4,12,Oil leak,,Monza,Italy,45.6156,9.28111
11265,1393,56,56,1956,8,Italian Grand Prix,02-09-1956,monza,Autodromo Nazionale di Monza,24.0,19,R,0.0,castellotti,Eugenio,Castellotti,10-10-1930,Italian,ferrari,Ferrari,Italian,2,9,Tyre,,Monza,Italy,45.6156,9.28111
11322,1395,56,156,1956,8,Italian Grand Prix,02-09-1956,monza,Autodromo Nazionale di Monza,34.0,20,R,0.0,bonnier,Jo,Bonnier,31-01-1930,Swedish,maserati,Maserati,Italian,8,7,Engine,,Monza,Italy,45.6156,9.28111
11375,1394,56,56,1956,8,Italian Grand Prix,02-09-1956,monza,Autodromo Nazionale di Monza,34.0,20,R,0.0,villoresi,Luigi,Villoresi,16-05-2009,Italian,maserati,Maserati,Italian,8,7,Engine,,Monza,Italy,45.6156,9.28111
11409,1396,56,56,1956,8,Italian Grand Prix,02-09-1956,monza,Autodromo Nazionale di Monza,10.0,21,R,0.0,manzon,Robert,Manzon,12-04-2017,French,gordini,Gordini,French,23,7,Chassis,,Monza,Italy,45.6156,9.28111
11446,1397,56,56,1956,8,Italian Grand Prix,02-09-1956,monza,Autodromo Nazionale di Monza,30.0,22,R,0.0,portago,Alfonso,de Portago,11-10-2028,Spanish,ferrari,Ferrari,Italian,9,6,Tyre,,Monza,Italy,45.6156,9.28111
11505,1398,56,56,1956,8,Italian Grand Prix,02-09-1956,monza,Autodromo Nazionale di Monza,2.0,23,R,0.0,leston,Les,Leston,16-12-2020,British,connaught,Connaught,British,20,6,Suspension,,Monza,Italy,45.6156,9.28111
11531,1399,56,56,1956,8,Italian Grand Prix,02-09-1956,monza,Autodromo Nazionale di Monza,8.0,24,R,0.0,ramos,Hernando,da Silva Ramos,07-12-2025,Brazilian,gordini,Gordini,French,21,3,Engine,,Monza,Italy,45.6156,9.28111
11583,1400,56,56,1956,8,Italian Grand Prix,02-09-1956,monza,Autodromo Nazionale di Monza,50.0,25,W,0.0,trips,Wolfgang,von Trips,04-05-2028,German,ferrari,Ferrari,Italian,0,0,Withdrew,,Monza,Italy,45.6156,9.28111
14515,1282,52,53,1956,4,Belgian Grand Prix,03-06-1956,spa,Circuit de Spa-Francorchamps,8.0,1,1,8.0,collins,Peter,Collins,06-11-1931,British,ferrari,Ferrari,Italian,3,36,Finished,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139
14567,1283,52,52,1956,4,Belgian Grand Prix,03-06-1956,spa,Circuit de Spa-Francorchamps,6.0,2,2,6.0,frere,Paul,FrÃ¨re,30-01-2017,Belgian,ferrari,Ferrari,Italian,8,36,Finished,,Spa,Belgium,50.4372,5.97139
14643,1284,52,85,1956,4,Belgian Grand Prix,03-06-1956,spa,Circuit de Spa-Francorchamps,34.0,3,3,3.0,moss,Stirling,Moss,17-09-2029,British,maserati,Maserati,Italian,9,36,Finished,,Spa,Belgium,50.4372,5.97139
14645,1285,52,52,1956,4,Belgian Grand Prix,03-06-1956,spa,Circuit de Spa-Francorchamps,34.0,3,3,2.0,perdisa,Cesare,Perdisa,21-10-1932,Italian,maserati,Maserati,Italian,9,36,Finished,,Spa,Belgium,50.4372,5.97139
14704,1286,52,57,1956,4,Belgian Grand Prix,03-06-1956,spa,Circuit de Spa-Francorchamps,10.0,4,4,3.0,schell,Harry,Schell,29-06-2021,American,vanwall,Vanwall,British,6,35,+1 Lap,,Spa,Belgium,50.4372,5.97139
14756,1287,52,52,1956,4,Belgian Grand Prix,03-06-1956,spa,Circuit de Spa-Francorchamps,22.0,5,5,2.0,villoresi,Luigi,Villoresi,16-05-2009,Italian,maserati,Maserati,Italian,11,34,+2 Laps,,Spa,Belgium,50.4372,5.97139
14796,1288,52,52,1956,4,Belgian Grand Prix,03-06-1956,spa,Circuit de Spa-Francorchamps,20.0,6,6,0.0,andre_pilette,AndrÃ©,Pilette,06-10-2018,Belgian,ferrari,Ferrari,Italian,16,33,+3 Laps,,Spa,Belgium,50.4372,5.97139
14812,1289,52,52,1956,4,Belgian Grand Prix,03-06-1956,spa,Circuit de Spa-Francorchamps,32.0,7,7,0.0,behra,Jean,Behra,16-02-2021,French,maserati,Maserati,Italian,4,33,+3 Laps,,Spa,Belgium,50.4372,5.97139
14894,1290,52,52,1956,4,Belgian Grand Prix,03-06-1956,spa,Circuit de Spa-Francorchamps,24.0,8,8,0.0,rosier,Louis,Rosier,05-11-2005,French,maserati,Maserati,Italian,10,33,+3 Laps,,Spa,Belgium,50.4372,5.97139
14925,1291,52,52,1956,4,Belgian Grand Prix,03-06-1956,spa,Circuit de Spa-Francorchamps,2.0,9,R,0.0,fangio,Juan,Fangio,24-06-2011,Argentine,ferrari,Ferrari,Italian,1,23,Transmission,,Spa,Belgium,50.4372,5.97139
15005,1292,52,52,1956,4,Belgian Grand Prix,03-06-1956,spa,Circuit de Spa-Francorchamps,12.0,10,R,0.0,trintignant,Maurice,Trintignant,30-10-2017,French,vanwall,Vanwall,British,7,11,Fuel system,,Spa,Belgium,50.4372,5.97139
15038,1293,52,78,1956,4,Belgian Grand Prix,03-06-1956,spa,Circuit de Spa-Francorchamps,30.0,11,R,0.0,moss,Stirling,Moss,17-09-2029,British,maserati,Maserati,Italian,2,10,Wheel,,Spa,Belgium,50.4372,5.97139
15071,1294,52,52,1956,4,Belgian Grand Prix,03-06-1956,spa,Circuit de Spa-Francorchamps,4.0,12,R,0.0,castellotti,Eugenio,Castellotti,10-10-1930,Italian,ferrari,Ferrari,Italian,5,10,Transmission,,Spa,Belgium,50.4372,5.97139
15152,1295,52,52,1956,4,Belgian Grand Prix,03-06-1956,spa,Circuit de Spa-Francorchamps,28.0,13,R,0.0,scotti,Piero,Scotti,11-11-2009,Italian,connaught,Connaught,British,12,10,Engine,,Spa,Belgium,50.4372,5.97139
15178,1296,52,60,1956,4,Belgian Grand Prix,03-06-1956,spa,Circuit de Spa-Francorchamps,26.0,14,R,0.0,gould,Horace,Gould,20-09-2018,British,maserati,Maserati,Italian,15,2,Gearbox,,Spa,Belgium,50.4372,5.97139
15222,1297,52,52,1956,4,Belgian Grand Prix,03-06-1956,spa,Circuit de Spa-Francorchamps,36.0,15,R,0.0,godia,Paco,Godia,21-03-2021,Spanish,maserati,Maserati,Italian,13,0,Accident,,Spa,Belgium,50.4372,5.97139
15813,1298,53,71,1956,5,French Grand Prix,01-07-1956,reims,Reims-Gueux,14.0,1,1,8.0,collins,Peter,Collins,06-11-1931,British,ferrari,Ferrari,Italian,3,61,Finished,Reims-Gueux,Reims,France,49.2542,3.93083
15821,1299,53,53,1956,5,French Grand Prix,01-07-1956,reims,Reims-Gueux,12.0,2,2,6.0,castellotti,Eugenio,Castellotti,10-10-1930,Italian,ferrari,Ferrari,Italian,2,61,Finished,,Reims,France,49.2542,3.93083
15832,1300,53,54,1956,5,French Grand Prix,01-07-1956,reims,Reims-Gueux,4.0,3,3,4.0,behra,Jean,Behra,16-02-2021,French,maserati,Maserati,Italian,7,61,Finished,,Reims,France,49.2542,3.93083
15846,1301,53,65,1956,5,French Grand Prix,01-07-1956,reims,Reims-Gueux,10.0,4,4,4.0,fangio,Juan,Fangio,24-06-2011,Argentine,ferrari,Ferrari,Italian,1,61,Finished,,Reims,France,49.2542,3.93083
15864,1303,53,62,1956,5,French Grand Prix,01-07-1956,reims,Reims-Gueux,6.0,5,5,1.0,moss,Stirling,Moss,17-09-2029,British,maserati,Maserati,Italian,13,59,+2 Laps,,Reims,France,49.2542,3.93083
15865,1302,53,53,1956,5,French Grand Prix,01-07-1956,reims,Reims-Gueux,6.0,5,5,1.0,perdisa,Cesare,Perdisa,21-10-1932,Italian,maserati,Maserati,Italian,13,59,+2 Laps,,Reims,France,49.2542,3.93083
15875,1304,53,53,1956,5,French Grand Prix,01-07-1956,reims,Reims-Gueux,36.0,6,6,0.0,rosier,Louis,Rosier,05-11-2005,French,maserati,Maserati,Italian,12,58,+3 Laps,,Reims,France,49.2542,3.93083
15886,1305,53,53,1956,5,French Grand Prix,01-07-1956,reims,Reims-Gueux,40.0,7,7,0.0,godia,Paco,Godia,21-03-2021,Spanish,maserati,Maserati,Italian,17,57,+4 Laps,,Reims,France,49.2542,3.93083
15894,1306,53,53,1956,5,French Grand Prix,01-07-1956,reims,Reims-Gueux,32.0,8,8,0.0,ramos,Hernando,da Silva Ramos,07-12-2025,Brazilian,gordini,Gordini,French,14,57,+4 Laps,,Reims,France,49.2542,3.93083
15909,1307,53,54,1956,5,French Grand Prix,01-07-1956,reims,Reims-Gueux,30.0,9,9,0.0,manzon,Robert,Manzon,12-04-2017,French,gordini,Gordini,French,15,56,+5 Laps,,Reims,France,49.2542,3.93083
15917,1309,53,53,1956,5,French Grand Prix,01-07-1956,reims,Reims-Gueux,24.0,10,10,0.0,hawthorn,Mike,Hawthorn,10-04-2029,British,vanwall,Vanwall,British,6,56,+5 Laps,,Reims,France,49.2542,3.93083
15922,1308,53,55,1956,5,French Grand Prix,01-07-1956,reims,Reims-Gueux,24.0,10,10,0.0,schell,Harry,Schell,29-06-2021,American,vanwall,Vanwall,British,6,56,+5 Laps,,Reims,France,49.2542,3.93083
