ID,Race number,Race number next,season,round,raceName,date,circuitId_x,circuitName,number,position,positionText,points,driverId,givenName,familyName,dateOfBirth,nationality,constructorId,name_x,nationality.1,results.grid,results.laps,results.status,Circ Count,location,country,lat,lng
7630,1437,58,58,1957,2,Monaco Grand Prix,19-05-1957,monaco,Circuit de Monaco,40.0,18,F,0.0,herrmann,Hans,Herrmann,23-02-2028,German,maserati,Maserati,Italian,0,0,Did not qualify,,Monte-Carlo,Monaco,43.7347,7.42056
7724,1438,58,58,1957,2,Monaco Grand Prix,19-05-1957,monaco,Circuit de Monaco,4.0,19,F,0.0,simon,Andr̩,Simon,05-01-2020,French,maserati,Maserati,Italian,0,0,Did not qualify,,Monte-Carlo,Monaco,43.7347,7.42056
7775,1439,58,58,1957,2,Monaco Grand Prix,19-05-1957,monaco,Circuit de Monaco,42.0,20,F,0.0,piotti,Luigi,Piotti,27-10-2013,Italian,maserati,Maserati,Italian,0,0,Did not qualify,,Monte-Carlo,Monaco,43.7347,7.42056
7810,1440,58,58,1957,2,Monaco Grand Prix,19-05-1957,monaco,Circuit de Monaco,16.0,21,F,0.0,leston,Les,Leston,16-12-2020,British,cooper,Cooper,British,0,0,Did not qualify,,Monte-Carlo,Monaco,43.7347,7.42056
10078,1552,64,65,1957,8,Italian Grand Prix,08-09-1957,monza,Autodromo Nazionale di Monza,18.0,1,1,8.0,moss,Stirling,Moss,17-09-2029,British,vanwall,Vanwall,British,2,87,Finished,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111
10128,1553,64,64,1957,8,Italian Grand Prix,08-09-1957,monza,Autodromo Nazionale di Monza,2.0,2,2,6.0,fangio,Juan,Fangio,24-06-2011,Argentine,maserati,Maserati,Italian,4,87,Finished,,Monza,Italy,45.6156,9.28111
10245,1554,64,70,1957,8,Italian Grand Prix,08-09-1957,monza,Autodromo Nazionale di Monza,36.0,3,3,4.0,trips,Wolfgang,von Trips,04-05-2028,German,ferrari,Ferrari,Italian,8,85,+2 Laps,,Monza,Italy,45.6156,9.28111
10266,1555,64,74,1957,8,Italian Grand Prix,08-09-1957,monza,Autodromo Nazionale di Monza,26.0,4,4,3.0,gregory,Masten,Gregory,29-02-1932,American,maserati,Maserati,Italian,11,84,+3 Laps,,Monza,Italy,45.6156,9.28111
10366,1557,64,64,1957,8,Italian Grand Prix,08-09-1957,monza,Autodromo Nazionale di Monza,8.0,5,5,1.0,scarlatti,Giorgio,Scarlatti,02-10-2021,Italian,maserati,Maserati,Italian,12,84,+3 Laps,,Monza,Italy,45.6156,9.28111
10368,1556,64,66,1957,8,Italian Grand Prix,08-09-1957,monza,Autodromo Nazionale di Monza,8.0,5,5,1.0,schell,Harry,Schell,29-06-2021,American,maserati,Maserati,Italian,12,84,+3 Laps,,Monza,Italy,45.6156,9.28111
10406,1558,64,64,1957,8,Italian Grand Prix,08-09-1957,monza,Autodromo Nazionale di Monza,34.0,6,6,0.0,hawthorn,Mike,Hawthorn,10-04-2029,British,ferrari,Ferrari,Italian,10,83,+4 Laps,,Monza,Italy,45.6156,9.28111
10463,1559,64,71,1957,8,Italian Grand Prix,08-09-1957,monza,Autodromo Nazionale di Monza,22.0,7,7,1.0,brooks,Tony,Brooks,25-02-1932,British,vanwall,Vanwall,British,3,82,+5 Laps,,Monza,Italy,45.6156,9.28111
10568,1560,64,64,1957,8,Italian Grand Prix,08-09-1957,monza,Autodromo Nazionale di Monza,32.0,8,8,0.0,musso,Luigi,Musso,28-07-2024,Italian,ferrari,Ferrari,Italian,9,82,+5 Laps,,Monza,Italy,45.6156,9.28111
10601,1561,64,64,1957,8,Italian Grand Prix,08-09-1957,monza,Autodromo Nazionale di Monza,10.0,9,9,0.0,godia,Paco,Godia,21-03-2021,Spanish,maserati,Maserati,Italian,15,81,+6 Laps,,Monza,Italy,45.6156,9.28111
10679,1562,64,64,1957,8,Italian Grand Prix,08-09-1957,monza,Autodromo Nazionale di Monza,14.0,10,10,0.0,gould,Horace,Gould,20-09-2018,British,maserati,Maserati,Italian,18,78,+9 Laps,,Monza,Italy,45.6156,9.28111
10775,1563,64,64,1957,8,Italian Grand Prix,08-09-1957,monza,Autodromo Nazionale di Monza,28.0,11,11,0.0,simon,Andr̩,Simon,05-01-2020,French,maserati,Maserati,Italian,16,72,+15 Laps,,Monza,Italy,45.6156,9.28111
10785,1564,64,64,1957,8,Italian Grand Prix,08-09-1957,monza,Autodromo Nazionale di Monza,28.0,11,11,0.0,volonterio,Ottorino,Volonterio,07-12-2017,Swiss,maserati,Maserati,Italian,16,72,+15 Laps,,Monza,Italy,45.6156,9.28111
10806,1565,64,64,1957,8,Italian Grand Prix,08-09-1957,monza,Autodromo Nazionale di Monza,30.0,12,R,0.0,collins,Peter,Collins,06-11-1931,British,ferrari,Ferrari,Italian,7,62,Engine,,Monza,Italy,45.6156,9.28111
10897,1566,64,67,1957,8,Italian Grand Prix,08-09-1957,monza,Autodromo Nazionale di Monza,20.0,13,R,0.0,lewis-evans,Stuart,Lewis-Evans,20-04-1930,British,vanwall,Vanwall,British,1,49,Engine,,Monza,Italy,45.6156,9.28111
10925,1567,64,64,1957,8,Italian Grand Prix,08-09-1957,monza,Autodromo Nazionale di Monza,6.0,14,R,0.0,behra,Jean,Behra,16-02-2021,French,maserati,Maserati,Italian,5,49,Overheating,,Monza,Italy,45.6156,9.28111
11025,1568,64,64,1957,8,Italian Grand Prix,08-09-1957,monza,Autodromo Nazionale di Monza,16.0,15,R,0.0,halford,Bruce,Halford,18-05-1931,British,maserati,Maserati,Italian,14,47,Engine,,Monza,Italy,45.6156,9.28111
11110,1569,64,64,1957,8,Italian Grand Prix,08-09-1957,monza,Autodromo Nazionale di Monza,4.0,16,R,0.0,schell,Harry,Schell,29-06-2021,American,maserati,Maserati,Italian,6,34,Oil leak,,Monza,Italy,45.6156,9.28111
11135,1570,64,132,1957,8,Italian Grand Prix,08-09-1957,monza,Autodromo Nazionale di Monza,24.0,17,R,0.0,bonnier,Jo,Bonnier,31-01-1930,Swedish,maserati,Maserati,Italian,13,31,Overheating,,Monza,Italy,45.6156,9.28111
11239,1571,64,64,1957,8,Italian Grand Prix,08-09-1957,monza,Autodromo Nazionale di Monza,12.0,18,R,0.0,piotti,Luigi,Piotti,27-10-2013,Italian,maserati,Maserati,Italian,17,3,Engine,,Monza,Italy,45.6156,9.28111
15615,1474,60,62,1957,4,French Grand Prix,07-07-1957,essarts,Rouen-Les-Essarts,2.0,1,1,8.0,fangio,Juan,Fangio,24-06-2011,Argentine,maserati,Maserati,Italian,1,77,Finished,Rouen-Les-Essarts,Rouen,France,49.3306,1.00458
15622,1475,60,61,1957,4,French Grand Prix,07-07-1957,essarts,Rouen-Les-Essarts,10.0,2,2,7.0,musso,Luigi,Musso,28-07-2024,Italian,ferrari,Ferrari,Italian,3,77,Finished,,Rouen,France,49.3306,1.00458
15625,1476,60,62,1957,4,French Grand Prix,07-07-1957,essarts,Rouen-Les-Essarts,12.0,3,3,4.0,collins,Peter,Collins,06-11-1931,British,ferrari,Ferrari,Italian,5,77,Finished,,Rouen,France,49.3306,1.00458
15631,1477,60,60,1957,4,French Grand Prix,07-07-1957,essarts,Rouen-Les-Essarts,14.0,4,4,3.0,hawthorn,Mike,Hawthorn,10-04-2029,British,ferrari,Ferrari,Italian,7,76,+1 Lap,,Rouen,France,49.3306,1.00458
15636,1478,60,64,1957,4,French Grand Prix,07-07-1957,essarts,Rouen-Les-Essarts,6.0,5,5,2.0,schell,Harry,Schell,29-06-2021,American,maserati,Maserati,Italian,4,70,+7 Laps,,Rouen,France,49.3306,1.00458
15639,1479,60,62,1957,4,French Grand Prix,07-07-1957,essarts,Rouen-Les-Essarts,4.0,6,6,0.0,behra,Jean,Behra,16-02-2021,French,maserati,Maserati,Italian,2,69,+8 Laps,,Rouen,France,49.3306,1.00458
15646,1480,60,63,1957,4,French Grand Prix,07-07-1957,essarts,Rouen-Les-Essarts,24.0,7,7,0.0,jack_brabham,Jack,Brabham,02-04-2026,Australian,cooper,Cooper,British,15,68,+9 Laps,,Rouen,France,49.3306,1.00458
15648,1481,60,60,1957,4,French Grand Prix,07-07-1957,essarts,Rouen-Les-Essarts,24.0,7,7,0.0,macdowel,Mike,MacDowel,13-09-1932,British,cooper,Cooper,British,15,68,+9 Laps,,Rouen,France,49.3306,1.00458
15653,1482,60,60,1957,4,French Grand Prix,07-07-1957,essarts,Rouen-Les-Essarts,8.0,8,R,0.0,menditeguy,Carlos,Menditeguy,10-08-2014,Argentine,maserati,Maserati,Italian,9,30,Engine,,Rouen,France,49.3306,1.00458
15658,1483,60,60,1957,4,French Grand Prix,07-07-1957,essarts,Rouen-Les-Essarts,18.0,9,R,0.0,lewis-evans,Stuart,Lewis-Evans,20-04-1930,British,vanwall,Vanwall,British,10,30,Steering,,Rouen,France,49.3306,1.00458
15664,1484,60,66,1957,4,French Grand Prix,07-07-1957,essarts,Rouen-Les-Essarts,20.0,10,R,0.0,salvadori,Roy,Salvadori,12-05-2022,British,vanwall,Vanwall,British,6,25,Engine,,Rouen,France,49.3306,1.00458
15668,1485,60,60,1957,4,French Grand Prix,07-07-1957,essarts,Rouen-Les-Essarts,28.0,11,R,0.0,mackay-fraser,Herbert,MacKay-Fraser,23-06-2027,American,brm,BRM,British,12,24,Transmission,,Rouen,France,49.3306,1.00458
15675,1486,60,112,1957,4,French Grand Prix,07-07-1957,essarts,Rouen-Les-Essarts,16.0,12,R,0.0,trintignant,Maurice,Trintignant,30-10-2017,French,ferrari,Ferrari,Italian,8,23,Electrical,,Rouen,France,49.3306,1.00458
15677,1487,60,114,1957,4,French Grand Prix,07-07-1957,essarts,Rouen-Les-Essarts,22.0,13,R,0.0,jack_brabham,Jack,Brabham,02-04-2026,Australian,cooper,Cooper,British,13,4,Accident,,Rouen,France,49.3306,1.00458
15683,1488,60,60,1957,4,French Grand Prix,07-07-1957,essarts,Rouen-Les-Essarts,30.0,14,R,0.0,gould,Horace,Gould,20-09-2018,British,maserati,Maserati,Italian,14,4,Halfshaft,,Rouen,France,49.3306,1.00458
15688,1489,60,60,1957,4,French Grand Prix,07-07-1957,essarts,Rouen-Les-Essarts,26.0,15,R,0.0,flockhart,Ron,Flockhart,16-06-2023,British,brm,BRM,British,11,2,Accident,,Rouen,France,49.3306,1.00458
16087,1441,59,59,1957,3,Indianapolis 500,30-05-1957,indianapolis,Indianapolis Motor Speedway,9.0,1,1,8.0,hanks,Sam,Hanks,13-07-2014,American,epperly,Epperly,American,13,200,Finished,Indianapolis Motor Speedway,Indianapolis,USA,39.795,-86.2347
16115,1442,59,77,1957,3,Indianapolis 500,30-05-1957,indianapolis,Indianapolis Motor Speedway,26.0,2,2,7.0,rathmann,Jim,Rathmann,16-07-2028,American,epperly,Epperly,American,32,200,Finished,,Indianapolis,USA,39.795,-86.2347
16123,1443,59,59,1957,3,Indianapolis 500,30-05-1957,indianapolis,Indianapolis Motor Speedway,1.0,3,3,4.0,bryan,Jimmy,Bryan,28-01-2026,American,kuzma,Kuzma,American,15,200,Finished,,Indianapolis,USA,39.795,-86.2347
16155,1444,59,59,1957,3,Indianapolis 500,30-05-1957,indianapolis,Indianapolis Motor Speedway,54.0,4,4,3.0,paul_russo,Paul,Russo,10-04-2014,American,kurtis_kraft,Kurtis Kraft,American,10,200,Finished,,Indianapolis,USA,39.795,-86.2347
16176,1445,59,59,1957,3,Indianapolis 500,30-05-1957,indianapolis,Indianapolis Motor Speedway,73.0,5,5,2.0,linden,Andy,Linden,05-04-2022,American,kurtis_kraft,Kurtis Kraft,American,12,200,Finished,,Indianapolis,USA,39.795,-86.2347
16187,1446,59,77,1957,3,Indianapolis 500,30-05-1957,indianapolis,Indianapolis Motor Speedway,6.0,6,6,0.0,boyd,Johnny,Boyd,19-08-2026,American,kurtis_kraft,Kurtis Kraft,American,5,200,Finished,,Indianapolis,USA,39.795,-86.2347
16219,1447,59,59,1957,3,Indianapolis 500,30-05-1957,indianapolis,Indianapolis Motor Speedway,48.0,7,7,0.0,teague,Marshall,Teague,22-02-2021,American,kurtis_kraft,Kurtis Kraft,American,28,200,Finished,,Indianapolis,USA,39.795,-86.2347
16236,1448,59,59,1957,3,Indianapolis 500,30-05-1957,indianapolis,Indianapolis Motor Speedway,12.0,8,8,0.0,connor,Pat,O'Connor,09-10-2028,American,kurtis_kraft,Kurtis Kraft,American,1,200,Finished,,Indianapolis,USA,39.795,-86.2347
16263,1449,59,59,1957,3,Indianapolis 500,30-05-1957,indianapolis,Indianapolis Motor Speedway,7.0,9,9,0.0,veith,Bob,Veith,01-11-2026,American,phillips,Phillips,American,16,200,Finished,,Indianapolis,USA,39.795,-86.2347
16273,1450,59,59,1957,3,Indianapolis 500,30-05-1957,indianapolis,Indianapolis Motor Speedway,22.0,10,10,0.0,hartley,Gene,Hartley,28-01-2026,American,lesovsky,Lesovsky,American,14,200,Finished,,Indianapolis,USA,39.795,-86.2347
16305,1451,59,59,1957,3,Indianapolis 500,30-05-1957,indianapolis,Indianapolis Motor Speedway,19.0,11,11,0.0,turner,Jack,Turner,12-02-2020,American,kurtis_kraft,Kurtis Kraft,American,19,200,Finished,,Indianapolis,USA,39.795,-86.2347
16322,1452,59,59,1957,3,Indianapolis 500,30-05-1957,indianapolis,Indianapolis Motor Speedway,10.0,12,12,0.0,thomson,Johnny,Thomson,09-04-2022,American,kuzma,Kuzma,American,11,199,+1 Lap,,Indianapolis,USA,39.795,-86.2347
16333,1453,59,59,1957,3,Indianapolis 500,30-05-1957,indianapolis,Indianapolis Motor Speedway,95.0,13,13,0.0,christie,Bob,Christie,04-04-2024,American,kurtis_kraft,Kurtis Kraft,American,33,197,+3 Laps,,Indianapolis,USA,39.795,-86.2347
16364,1454,59,59,1957,3,Indianapolis 500,30-05-1957,indianapolis,Indianapolis Motor Speedway,82.0,14,14,0.0,weyant,Chuck,Weyant,03-04-2023,American,kuzma,Kuzma,American,25,196,+4 Laps,,Indianapolis,USA,39.795,-86.2347
16370,1455,59,59,1957,3,Indianapolis 500,30-05-1957,indianapolis,Indianapolis Motor Speedway,27.0,15,15,0.0,bettenhausen,Tony,Bettenhausen,12-09-2016,American,kurtis_kraft,Kurtis Kraft,American,22,195,+5 Laps,,Indianapolis,USA,39.795,-86.2347
16402,1456,59,59,1957,3,Indianapolis 500,30-05-1957,indianapolis,Indianapolis Motor Speedway,18.0,16,16,0.0,parsons,Johnnie,Parsons,04-07-2018,American,kurtis_kraft,Kurtis Kraft,American,17,195,+5 Laps,,Indianapolis,USA,39.795,-86.2347
16415,1457,59,59,1957,3,Indianapolis 500,30-05-1957,indianapolis,Indianapolis Motor Speedway,3.0,17,17,0.0,freeland,Don,Freeland,25-03-2025,American,kurtis_kraft,Kurtis Kraft,American,21,192,+8 Laps,,Indianapolis,USA,39.795,-86.2347
16439,1458,59,59,1957,3,Indianapolis 500,30-05-1957,indianapolis,Indianapolis Motor Speedway,5.0,18,R,0.0,reece,Jimmy,Reece,17-11-2029,American,kurtis_kraft,Kurtis Kraft,American,6,182,Throttle,,Indianapolis,USA,39.795,-86.2347
16454,1459,59,59,1957,3,Indianapolis 500,30-05-1957,indianapolis,Indianapolis Motor Speedway,92.0,19,R,0.0,edmunds,Don,Edmunds,23-09-1930,American,kurtis_kraft,Kurtis Kraft,American,27,170,Spun off,,Indianapolis,USA,39.795,-86.2347
16489,1460,59,59,1957,3,Indianapolis 500,30-05-1957,indianapolis,Indianapolis Motor Speedway,28.0,20,R,0.0,tolan,Johnnie,Tolan,22-10-2017,American,kurtis_kraft,Kurtis Kraft,American,31,138,Clutch,,Indianapolis,USA,39.795,-86.2347
16497,1461,59,59,1957,3,Indianapolis 500,30-05-1957,indianapolis,Indianapolis Motor Speedway,89.0,21,R,0.0,herman,Al,Herman,15-03-2027,American,dunn,Dunn,American,30,111,Accident,,Indianapolis,USA,39.795,-86.2347
16508,1462,59,59,1957,3,Indianapolis 500,30-05-1957,indianapolis,Indianapolis Motor Speedway,14.0,22,R,0.0,agabashian,Fred,Agabashian,21-08-2013,American,kurtis_kraft,Kurtis Kraft,American,4,107,Fuel leak,,Indianapolis,USA,39.795,-86.2347
16533,1463,59,59,1957,3,Indianapolis 500,30-05-1957,indianapolis,Indianapolis Motor Speedway,88.0,23,R,0.0,sachs,Eddie,Sachs,28-05-2027,American,kuzma,Kuzma,American,2,105,Fuel leak,,Indianapolis,USA,39.795,-86.2347
16546,1464,59,59,1957,3,Indianapolis 500,30-05-1957,indianapolis,Indianapolis Motor Speedway,77.0,24,R,0.0,magill,Mike,Magill,08-02-2020,American,kurtis_kraft,Kurtis Kraft,American,18,101,Accident,,Indianapolis,USA,39.795,-86.2347
16554,1465,59,59,1957,3,Indianapolis 500,30-05-1957,indianapolis,Indianapolis Motor Speedway,43.0,25,R,0.0,johnson,Eddie,Johnson,10-02-2019,American,kurtis_kraft,Kurtis Kraft,American,20,93,Wheel bearing,,Indianapolis,USA,39.795,-86.2347
16565,1466,59,59,1957,3,Indianapolis 500,30-05-1957,indianapolis,Indianapolis Motor Speedway,31.0,26,R,0.0,cheesbourg,Bill,Cheesbourg,12-06-2027,American,kurtis_kraft,Kurtis Kraft,American,23,81,Fuel leak,,Indianapolis,USA,39.795,-86.2347
16580,1467,59,59,1957,3,Indianapolis 500,30-05-1957,indianapolis,Indianapolis Motor Speedway,16.0,27,R,0.0,keller,Al,Keller,11-04-2020,American,kurtis_kraft,Kurtis Kraft,American,8,75,Accident,,Indianapolis,USA,39.795,-86.2347
16587,1468,59,59,1957,3,Indianapolis 500,30-05-1957,indianapolis,Indianapolis Motor Speedway,57.0,28,R,0.0,daywalt,Jimmy,Daywalt,28-08-2024,American,kurtis_kraft,Kurtis Kraft,American,29,53,Accident,,Indianapolis,USA,39.795,-86.2347
16601,1469,59,59,1957,3,Indianapolis 500,30-05-1957,indianapolis,Indianapolis Motor Speedway,83.0,29,R,0.0,elisian,Ed,Elisian,09-12-2026,American,kurtis_kraft,Kurtis Kraft,American,7,51,Retired,,Indianapolis,USA,39.795,-86.2347
16619,1470,59,59,1957,3,Indianapolis 500,30-05-1957,indianapolis,Indianapolis Motor Speedway,8.0,30,R,0.0,ward,Rodger,Ward,10-01-2021,American,lesovsky,Lesovsky,American,24,27,Turbo,,Indianapolis,USA,39.795,-86.2347
16630,1471,59,59,1957,3,Indianapolis 500,30-05-1957,indianapolis,Indianapolis Motor Speedway,52.0,31,R,0.0,ruttman,Troy,Ruttman,11-03-1930,American,watson,Watson,American,3,13,Engine,,Indianapolis,USA,39.795,-86.2347
16639,1472,59,59,1957,3,Indianapolis 500,30-05-1957,indianapolis,Indianapolis Motor Speedway,55.0,32,R,0.0,russo,Eddie,Russo,19-11-2025,American,kurtis_kraft,Kurtis Kraft,American,26,0,Accident,,Indianapolis,USA,39.795,-86.2347
16647,1473,59,59,1957,3,Indianapolis 500,30-05-1957,indianapolis,Indianapolis Motor Speedway,23.0,33,R,0.0,george,Elmer,George,15-07-2028,American,kurtis_kraft,Kurtis Kraft,American,9,0,Accident,,Indianapolis,USA,39.795,-86.2347
17345,1490,61,69,1957,5,British Grand Prix,20-07-1957,aintree,Aintree,20.0,1,1,4.0,brooks,Tony,Brooks,25-02-1932,British,vanwall,Vanwall,British,3,90,Finished,Aintree,Liverpool,UK,53.4769,-2.94056
17348,1491,61,63,1957,5,British Grand Prix,20-07-1957,aintree,Aintree,20.0,1,1,5.0,moss,Stirling,Moss,17-09-2029,British,vanwall,Vanwall,British,3,90,Finished,Aintree,Liverpool,UK,53.4769,-2.94056
17353,1492,61,65,1957,5,British Grand Prix,20-07-1957,aintree,Aintree,14.0,2,2,6.0,musso,Luigi,Musso,28-07-2024,Italian,ferrari,Ferrari,Italian,10,90,Finished,,Liverpool,UK,53.4769,-2.94056
17356,1493,61,65,1957,5,British Grand Prix,20-07-1957,aintree,Aintree,10.0,3,3,4.0,hawthorn,Mike,Hawthorn,10-04-2029,British,ferrari,Ferrari,Italian,5,90,Finished,,Liverpool,UK,53.4769,-2.94056
17361,1495,61,61,1957,5,British Grand Prix,20-07-1957,aintree,Aintree,16.0,4,4,0.0,collins,Peter,Collins,06-11-1931,British,ferrari,Ferrari,Italian,9,88,+2 Laps,,Liverpool,UK,53.4769,-2.94056
17365,1494,61,81,1957,5,British Grand Prix,20-07-1957,aintree,Aintree,16.0,4,4,3.0,trintignant,Maurice,Trintignant,30-10-2017,French,ferrari,Ferrari,Italian,9,88,+2 Laps,,Liverpool,UK,53.4769,-2.94056
17369,1496,61,74,1957,5,British Grand Prix,20-07-1957,aintree,Aintree,36.0,5,5,2.0,salvadori,Roy,Salvadori,12-05-2022,British,cooper,Cooper,British,15,85,+5 Laps,,Liverpool,UK,53.4769,-2.94056
17372,1497,61,61,1957,5,British Grand Prix,20-07-1957,aintree,Aintree,38.0,6,6,0.0,gerard,Bob,Gerard,19-01-2014,British,cooper,Cooper,British,18,82,+8 Laps,,Liverpool,UK,53.4769,-2.94056
17380,1498,61,61,1957,5,British Grand Prix,20-07-1957,aintree,Aintree,22.0,7,7,0.0,lewis-evans,Stuart,Lewis-Evans,20-04-1930,British,vanwall,Vanwall,British,6,82,+8 Laps,,Liverpool,UK,53.4769,-2.94056
17382,1499,61,61,1957,5,British Grand Prix,20-07-1957,aintree,Aintree,32.0,8,8,0.0,bueb,Ivor,Bueb,06-06-2023,British,maserati,Maserati,Italian,19,71,+19 Laps,,Liverpool,UK,53.4769,-2.94056
17387,1500,61,112,1957,5,British Grand Prix,20-07-1957,aintree,Aintree,34.0,9,R,0.0,jack_brabham,Jack,Brabham,02-04-2026,Australian,cooper,Cooper,British,13,74,Clutch,,Liverpool,UK,53.4769,-2.94056
17393,1501,61,74,1957,5,British Grand Prix,20-07-1957,aintree,Aintree,4.0,10,R,0.0,behra,Jean,Behra,16-02-2021,French,maserati,Maserati,Italian,2,69,Clutch,,Liverpool,UK,53.4769,-2.94056
17398,1502,61,61,1957,5,British Grand Prix,20-07-1957,aintree,Aintree,12.0,11,R,0.0,collins,Peter,Collins,06-11-1931,British,ferrari,Ferrari,Italian,8,53,Water leak,,Liverpool,UK,53.4769,-2.94056
17406,1504,61,61,1957,5,British Grand Prix,20-07-1957,aintree,Aintree,18.0,12,R,0.0,brooks,Tony,Brooks,25-02-1932,British,vanwall,Vanwall,British,1,51,Engine,,Liverpool,UK,53.4769,-2.94056
17408,1503,61,66,1957,5,British Grand Prix,20-07-1957,aintree,Aintree,18.0,12,R,0.0,moss,Stirling,Moss,17-09-2029,British,vanwall,Vanwall,British,1,51,Engine,,Liverpool,UK,53.4769,-2.94056
