ID,Race number,Race number next,season,round,raceName,date,circuitId_x,circuitName,number,position,positionText,points,driverId,givenName,familyName,dateOfBirth,nationality,constructorId,name_x,nationality.1,results.grid,results.laps,results.status,Circ Count,location,country,lat,lng
8129,2,1,4,1950,1,British Grand Prix,13-05-1950,silverstone,Silverstone Circuit,3.0,2,2,6.0,fagioli,Luigi,Fagioli,1898-06-09,Italian,alfa,Alfa Romeo,Italian,2,70,Finished,,Silverstone,UK,52.0786,-1.01694
8194,3,1,1,1950,1,British Grand Prix,13-05-1950,silverstone,Silverstone Circuit,4.0,3,3,4.0,reg_parnell,Reg,Parnell,02-07-2011,British,alfa,Alfa Romeo,Italian,4,70,Finished,,Silverstone,UK,52.0786,-1.01694
8227,4,1,1,1950,1,British Grand Prix,13-05-1950,silverstone,Silverstone Circuit,14.0,4,4,3.0,cabantous,Yves,Cabantous,08-10-2004,French,lago,Talbot-Lago,French,6,68,+2 Laps,,Silverstone,UK,52.0786,-1.01694
8309,5,1,55,1950,1,British Grand Prix,13-05-1950,silverstone,Silverstone Circuit,15.0,5,5,2.0,rosier,Louis,Rosier,05-11-2005,French,lago,Talbot-Lago,French,9,68,+2 Laps,,Silverstone,UK,52.0786,-1.01694
8337,6,1,2,1950,1,British Grand Prix,13-05-1950,silverstone,Silverstone Circuit,12.0,6,6,0.0,gerard,Bob,Gerard,19-01-2014,British,era,ERA,British,13,67,+3 Laps,,Silverstone,UK,52.0786,-1.01694
8397,7,1,1,1950,1,British Grand Prix,13-05-1950,silverstone,Silverstone Circuit,11.0,7,7,0.0,harrison,Cuth,Harrison,06-07-2006,British,era,ERA,British,15,67,+3 Laps,,Silverstone,UK,52.0786,-1.01694
8444,8,1,15,1950,1,British Grand Prix,13-05-1950,silverstone,Silverstone Circuit,16.0,8,8,0.0,etancelin,Philippe,Ã‰tancelin,1896-12-28,French,lago,Talbot-Lago,French,14,65,+5 Laps,,Silverstone,UK,52.0786,-1.01694
8494,9,1,1,1950,1,British Grand Prix,13-05-1950,silverstone,Silverstone Circuit,6.0,9,9,0.0,hampshire,David,Hampshire,29-12-2017,British,maserati,Maserati,Italian,16,64,+6 Laps,,Silverstone,UK,52.0786,-1.01694
8548,10,1,1,1950,1,British Grand Prix,13-05-1950,silverstone,Silverstone Circuit,10.0,10,10,0.0,fry,Joe,Fry,26-10-2015,British,maserati,Maserati,Italian,20,64,+6 Laps,,Silverstone,UK,52.0786,-1.01694
8573,11,1,1,1950,1,British Grand Prix,13-05-1950,silverstone,Silverstone Circuit,10.0,10,10,0.0,shawe_taylor,Brian,Shawe Taylor,28-01-2015,British,maserati,Maserati,Italian,20,64,+6 Laps,,Silverstone,UK,52.0786,-1.01694
8596,12,1,6,1950,1,British Grand Prix,13-05-1950,silverstone,Silverstone Circuit,18.0,11,11,0.0,claes,Johnny,Claes,11-08-2016,Belgian,lago,Talbot-Lago,French,21,64,+6 Laps,,Silverstone,UK,52.0786,-1.01694
8649,13,1,4,1950,1,British Grand Prix,13-05-1950,silverstone,Silverstone Circuit,1.0,12,R,0.0,fangio,Juan,Fangio,24-06-2011,Argentine,alfa,Alfa Romeo,Italian,3,62,Oil leak,,Silverstone,UK,52.0786,-1.01694
8716,14,1,1,1950,1,British Grand Prix,13-05-1950,silverstone,Silverstone Circuit,23.0,13,N,0.0,kelly,Joe,Kelly,13-03-2013,Irish,alta,Alta,British,19,57,Not classified,,Silverstone,UK,52.0786,-1.01694
8749,15,1,1,1950,1,British Grand Prix,13-05-1950,silverstone,Silverstone Circuit,21.0,14,R,0.0,bira,Prince,Bira,15-07-2014,Thai,maserati,Maserati,Italian,5,49,Out of fuel,,Silverstone,UK,52.0786,-1.01694
8832,16,1,1,1950,1,British Grand Prix,13-05-1950,silverstone,Silverstone Circuit,5.0,15,R,0.0,murray,David,Murray,28-12-2009,British,maserati,Maserati,Italian,18,44,Engine,,Silverstone,UK,52.0786,-1.01694
8858,17,1,1,1950,1,British Grand Prix,13-05-1950,silverstone,Silverstone Circuit,24.0,16,R,0.0,crossley,Geoff,Crossley,11-05-2021,British,alta,Alta,British,17,43,Transmission,,Silverstone,UK,52.0786,-1.01694
8905,18,1,1,1950,1,British Grand Prix,13-05-1950,silverstone,Silverstone Circuit,20.0,17,R,0.0,graffenried,Toulo,de Graffenried,18-05-2014,Swiss,maserati,Maserati,Italian,8,36,Engine,,Silverstone,UK,52.0786,-1.01694
8962,19,1,15,1950,1,British Grand Prix,13-05-1950,silverstone,Silverstone Circuit,19.0,18,R,0.0,chiron,Louis,Chiron,1899-08-03,Monegasque,maserati,Maserati,Italian,11,26,Clutch,,Silverstone,UK,52.0786,-1.01694
9034,20,1,1,1950,1,British Grand Prix,13-05-1950,silverstone,Silverstone Circuit,17.0,19,R,0.0,martin,Eugene,Martin,24-03-2015,French,lago,Talbot-Lago,French,7,8,Oil pressure,,Silverstone,UK,52.0786,-1.01694
9092,21,1,1,1950,1,British Grand Prix,13-05-1950,silverstone,Silverstone Circuit,9.0,20,R,0.0,rolt,Tony,Rolt,16-10-2018,British,era,ERA,British,10,5,Gearbox,,Silverstone,UK,52.0786,-1.01694
9100,22,1,1,1950,1,British Grand Prix,13-05-1950,silverstone,Silverstone Circuit,9.0,20,R,0.0,peter_walker,Peter,Walker,07-10-2012,British,era,ERA,British,10,5,Gearbox,,Silverstone,UK,52.0786,-1.01694
9125,23,1,1,1950,1,British Grand Prix,13-05-1950,silverstone,Silverstone Circuit,8.0,21,R,0.0,leslie_johnson,Leslie,Johnson,22-03-2012,British,era,ERA,British,12,2,Supercharger,,Silverstone,UK,52.0786,-1.01694
10058,132,7,10,1950,7,Italian Grand Prix,03-09-1950,monza,Autodromo Nazionale di Monza,10.0,1,1,8.0,farina,Nino,Farina,30-10-2006,Italian,alfa,Alfa Romeo,Italian,3,80,Finished,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111
10117,134,7,10,1950,7,Italian Grand Prix,03-09-1950,monza,Autodromo Nazionale di Monza,48.0,2,2,3.0,ascari,Alberto,Ascari,13-07-2018,Italian,alfa,Alfa Romeo,Italian,6,80,Finished,,Monza,Italy,45.6156,9.28111
10170,133,7,7,1950,7,Italian Grand Prix,03-09-1950,monza,Autodromo Nazionale di Monza,48.0,2,2,3.0,serafini,Dorino,Serafini,22-07-2009,Italian,ferrari,Ferrari,Italian,6,80,Finished,,Monza,Italy,45.6156,9.28111
10197,135,7,7,1950,7,Italian Grand Prix,03-09-1950,monza,Autodromo Nazionale di Monza,36.0,3,3,4.0,fagioli,Luigi,Fagioli,1898-06-09,Italian,alfa,Alfa Romeo,Italian,5,80,Finished,,Monza,Italy,45.6156,9.28111
10299,136,7,10,1950,7,Italian Grand Prix,03-09-1950,monza,Autodromo Nazionale di Monza,58.0,4,4,3.0,rosier,Louis,Rosier,05-11-2005,French,lago,Talbot-Lago,French,13,75,+5 Laps,,Monza,Italy,45.6156,9.28111
10346,137,7,7,1950,7,Italian Grand Prix,03-09-1950,monza,Autodromo Nazionale di Monza,24.0,5,5,2.0,etancelin,Philippe,Ã‰tancelin,1896-12-28,French,lago,Talbot-Lago,French,16,75,+5 Laps,,Monza,Italy,45.6156,9.28111
10401,138,7,15,1950,7,Italian Grand Prix,03-09-1950,monza,Autodromo Nazionale di Monza,38.0,6,6,0.0,graffenried,Toulo,de Graffenried,18-05-2014,Swiss,maserati,Maserati,Italian,17,72,+8 Laps,,Monza,Italy,45.6156,9.28111
10516,139,7,7,1950,7,Italian Grand Prix,03-09-1950,monza,Autodromo Nazionale di Monza,8.0,7,7,0.0,whitehead,Peter,Whitehead,12-11-2014,British,ferrari,Ferrari,Italian,18,72,+8 Laps,,Monza,Italy,45.6156,9.28111
10567,140,7,7,1950,7,Italian Grand Prix,03-09-1950,monza,Autodromo Nazionale di Monza,50.0,8,R,0.0,murray,David,Murray,28-12-2009,British,maserati,Maserati,Italian,24,56,Gearbox,,Monza,Italy,45.6156,9.28111
10604,141,7,7,1950,7,Italian Grand Prix,03-09-1950,monza,Autodromo Nazionale di Monza,32.0,9,R,0.0,harrison,Cuth,Harrison,06-07-2006,British,era,ERA,British,21,51,Radiator,,Monza,Italy,45.6156,9.28111
10713,142,7,7,1950,7,Italian Grand Prix,03-09-1950,monza,Autodromo Nazionale di Monza,12.0,10,R,0.0,sommer,Raymond,Sommer,31-08-2006,French,lago,Talbot-Lago,French,8,48,Gearbox,,Monza,Italy,45.6156,9.28111
10753,143,7,7,1950,7,Italian Grand Prix,03-09-1950,monza,Autodromo Nazionale di Monza,40.0,11,R,0.0,guy_mairesse,Guy,Mairesse,10-08-2010,French,lago,Talbot-Lago,French,11,42,Oil pipe,,Monza,Italy,45.6156,9.28111
10842,144,7,7,1950,7,Italian Grand Prix,03-09-1950,monza,Autodromo Nazionale di Monza,4.0,12,R,0.0,rol,Franco,Rol,05-06-2008,Italian,maserati,Maserati,Italian,9,39,Retired,,Monza,Italy,45.6156,9.28111
10874,146,7,49,1950,7,Italian Grand Prix,03-09-1950,monza,Autodromo Nazionale di Monza,60.0,13,R,0.0,fangio,Juan,Fangio,24-06-2011,Argentine,alfa,Alfa Romeo,Italian,7,34,Engine,,Monza,Italy,45.6156,9.28111
10916,145,7,7,1950,7,Italian Grand Prix,03-09-1950,monza,Autodromo Nazionale di Monza,60.0,13,R,0.0,taruffi,Piero,Taruffi,12-10-2006,Italian,alfa,Alfa Romeo,Italian,7,34,Engine,,Monza,Italy,45.6156,9.28111
10957,147,7,14,1950,7,Italian Grand Prix,03-09-1950,monza,Autodromo Nazionale di Monza,56.0,14,R,0.0,levegh,Pierre,Levegh,22-12-2005,French,lago,Talbot-Lago,French,20,29,Gearbox,,Monza,Italy,45.6156,9.28111
11013,148,7,27,1950,7,Italian Grand Prix,03-09-1950,monza,Autodromo Nazionale di Monza,18.0,15,R,1.0,fangio,Juan,Fangio,24-06-2011,Argentine,alfa,Alfa Romeo,Italian,1,23,Gearbox,,Monza,Italy,45.6156,9.28111
11064,149,7,7,1950,7,Italian Grand Prix,03-09-1950,monza,Autodromo Nazionale di Monza,2.0,16,R,0.0,claes,Johnny,Claes,11-08-2016,Belgian,lago,Talbot-Lago,French,22,22,Overheating,,Monza,Italy,45.6156,9.28111
11128,150,7,30,1950,7,Italian Grand Prix,03-09-1950,monza,Autodromo Nazionale di Monza,16.0,17,R,0.0,ascari,Alberto,Ascari,13-07-2018,Italian,ferrari,Ferrari,Italian,2,21,Engine,,Monza,Italy,45.6156,9.28111
11203,151,7,7,1950,7,Italian Grand Prix,03-09-1950,monza,Autodromo Nazionale di Monza,22.0,18,R,0.0,biondetti,Clemente,Biondetti,1898-08-18,Italian,ferrari,Ferrari,Italian,25,17,Engine,,Monza,Italy,45.6156,9.28111
11288,152,7,7,1950,7,Italian Grand Prix,03-09-1950,monza,Autodromo Nazionale di Monza,64.0,19,R,0.0,louveau,Henri,Louveau,25-01-2010,French,lago,Talbot-Lago,French,16,16,Brakes,,Monza,Italy,45.6156,9.28111
11330,153,7,7,1950,7,Italian Grand Prix,03-09-1950,monza,Autodromo Nazionale di Monza,62.0,20,R,0.0,comotti,Franco,Comotti,24-07-2006,Italian,maserati,Maserati,Italian,26,15,Retired,,Monza,Italy,45.6156,9.28111
11423,154,7,23,1950,7,Italian Grand Prix,03-09-1950,monza,Autodromo Nazionale di Monza,42.0,21,R,0.0,trintignant,Maurice,Trintignant,30-10-2017,French,simca,Simca,French,12,13,Water pipe,,Monza,Italy,45.6156,9.28111
11444,155,7,7,1950,7,Italian Grand Prix,03-09-1950,monza,Autodromo Nazionale di Monza,6.0,22,R,0.0,chiron,Louis,Chiron,1899-08-03,Monegasque,maserati,Maserati,Italian,19,13,Oil pressure,,Monza,Italy,45.6156,9.28111
11518,156,7,7,1950,7,Italian Grand Prix,03-09-1950,monza,Autodromo Nazionale di Monza,46.0,23,R,0.0,sanesi,Consalvo,Sanesi,28-03-2011,Italian,alfa,Alfa Romeo,Italian,4,11,Engine,,Monza,Italy,45.6156,9.28111
11540,157,7,47,1950,7,Italian Grand Prix,03-09-1950,monza,Autodromo Nazionale di Monza,44.0,24,R,0.0,manzon,Robert,Manzon,12-04-2017,French,simca,Simca,French,10,7,Transmission,,Monza,Italy,45.6156,9.28111
11560,158,7,7,1950,7,Italian Grand Prix,03-09-1950,monza,Autodromo Nazionale di Monza,30.0,25,R,0.0,bira,Prince,Bira,15-07-2014,Thai,maserati,Maserati,Italian,15,1,Engine,,Monza,Italy,45.6156,9.28111
11606,159,7,7,1950,7,Italian Grand Prix,03-09-1950,monza,Autodromo Nazionale di Monza,28.0,26,R,0.0,pietsch,Paul,Pietsch,20-06-2011,German,maserati,Maserati,Italian,27,0,Engine,,Monza,Italy,45.6156,9.28111
11618,160,7,7,1950,7,Italian Grand Prix,03-09-1950,monza,Autodromo Nazionale di Monza,52.0,27,W,0.0,bonetto,Felice,Bonetto,09-06-1903,Italian,milano,Milano,Italian,23,0,Withdrew,,Monza,Italy,45.6156,9.28111
14517,98,5,6,1950,5,Belgian Grand Prix,18-06-1950,spa,Circuit de Spa-Francorchamps,10.0,1,1,8.0,fangio,Juan,Fangio,24-06-2011,Argentine,alfa,Alfa Romeo,Italian,2,35,Finished,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139
14563,99,5,6,1950,5,Belgian Grand Prix,18-06-1950,spa,Circuit de Spa-Francorchamps,12.0,2,2,6.0,fagioli,Luigi,Fagioli,1898-06-09,Italian,alfa,Alfa Romeo,Italian,3,35,Finished,,Spa,Belgium,50.4372,5.97139
14651,100,5,5,1950,5,Belgian Grand Prix,18-06-1950,spa,Circuit de Spa-Francorchamps,14.0,3,3,4.0,rosier,Louis,Rosier,05-11-2005,French,lago,Talbot-Lago,French,8,35,Finished,,Spa,Belgium,50.4372,5.97139
14671,101,5,23,1950,5,Belgian Grand Prix,18-06-1950,spa,Circuit de Spa-Francorchamps,8.0,4,4,4.0,farina,Nino,Farina,30-10-2006,Italian,alfa,Alfa Romeo,Italian,1,35,Finished,,Spa,Belgium,50.4372,5.97139
14708,102,5,5,1950,5,Belgian Grand Prix,18-06-1950,spa,Circuit de Spa-Francorchamps,4.0,5,5,2.0,ascari,Alberto,Ascari,13-07-2018,Italian,ferrari,Ferrari,Italian,7,34,+1 Lap,,Spa,Belgium,50.4372,5.97139
14805,103,5,28,1950,5,Belgian Grand Prix,18-06-1950,spa,Circuit de Spa-Francorchamps,2.0,6,6,0.0,villoresi,Luigi,Villoresi,16-05-2009,Italian,ferrari,Ferrari,Italian,4,33,+2 Laps,,Spa,Belgium,50.4372,5.97139
14834,104,5,5,1950,5,Belgian Grand Prix,18-06-1950,spa,Circuit de Spa-Francorchamps,22.0,7,7,0.0,levegh,Pierre,Levegh,22-12-2005,French,lago,Talbot-Lago,French,10,33,+2 Laps,,Spa,Belgium,50.4372,5.97139
14868,105,5,18,1950,5,Belgian Grand Prix,18-06-1950,spa,Circuit de Spa-Francorchamps,24.0,8,8,0.0,claes,Johnny,Claes,11-08-2016,Belgian,lago,Talbot-Lago,French,14,22,+3 Laps,,Spa,Belgium,50.4372,5.97139
14922,106,5,5,1950,5,Belgian Grand Prix,18-06-1950,spa,Circuit de Spa-Francorchamps,26.0,9,9,0.0,crossley,Geoff,Crossley,11-05-2021,British,alta,Alta,British,12,30,+5 Laps,,Spa,Belgium,50.4372,5.97139
14967,107,5,5,1950,5,Belgian Grand Prix,18-06-1950,spa,Circuit de Spa-Francorchamps,30.0,10,10,0.0,branca,Toni,Branca,15-09-2016,Swiss,maserati,Maserati,Italian,11,29,+6 Laps,,Spa,Belgium,50.4372,5.97139
15016,108,5,5,1950,5,Belgian Grand Prix,18-06-1950,spa,Circuit de Spa-Francorchamps,20.0,11,R,0.0,chaboud,Eugene,Chaboud,12-04-2007,French,lago,Talbot-Lago,French,13,22,Oil pipe,,Spa,Belgium,50.4372,5.97139
15099,109,5,5,1950,5,Belgian Grand Prix,18-06-1950,spa,Circuit de Spa-Francorchamps,6.0,12,R,0.0,sommer,Raymond,Sommer,31-08-2006,French,lago,Talbot-Lago,French,5,20,Oil pressure,,Spa,Belgium,50.4372,5.97139
15133,110,5,10,1950,5,Belgian Grand Prix,18-06-1950,spa,Circuit de Spa-Francorchamps,16.0,13,R,0.0,etancelin,Philippe,Ã‰tancelin,1896-12-28,French,lago,Talbot-Lago,French,6,15,Overheating,,Spa,Belgium,50.4372,5.97139
15171,111,5,28,1950,5,Belgian Grand Prix,18-06-1950,spa,Circuit de Spa-Francorchamps,18.0,14,R,0.0,cabantous,Yves,Cabantous,08-10-2004,French,lago,Talbot-Lago,French,9,2,Oil pipe,,Spa,Belgium,50.4372,5.97139
15711,80,4,7,1950,4,Swiss Grand Prix,04-06-1950,bremgarten,Circuit Bremgarten,16.0,1,1,9.0,farina,Nino,Farina,30-10-2006,Italian,alfa,Alfa Romeo,Italian,2,42,Finished,Circuit Bremgarten,Bern,Switzerland,46.9589,7.40194
15713,81,4,5,1950,4,Swiss Grand Prix,04-06-1950,bremgarten,Circuit Bremgarten,12.0,2,2,6.0,fagioli,Luigi,Fagioli,1898-06-09,Italian,alfa,Alfa Romeo,Italian,3,42,Finished,,Bern,Switzerland,46.9589,7.40194
15722,82,4,5,1950,4,Swiss Grand Prix,04-06-1950,bremgarten,Circuit Bremgarten,10.0,3,3,4.0,rosier,Louis,Rosier,05-11-2005,French,lago,Talbot-Lago,French,10,41,+1 Lap,,Bern,Switzerland,46.9589,7.40194
15723,83,4,36,1950,4,Swiss Grand Prix,04-06-1950,bremgarten,Circuit Bremgarten,30.0,4,4,3.0,bira,Prince,Bira,15-07-2014,Thai,maserati,Maserati,Italian,8,40,+2 Laps,,Bern,Switzerland,46.9589,7.40194
15729,84,4,15,1950,4,Swiss Grand Prix,04-06-1950,bremgarten,Circuit Bremgarten,34.0,5,5,2.0,bonetto,Felice,Bonetto,09-06-1903,Italian,maserati,Maserati,Italian,12,40,+2 Laps,,Bern,Switzerland,46.9589,7.40194
15735,85,4,7,1950,4,Swiss Grand Prix,04-06-1950,bremgarten,Circuit Bremgarten,32.0,6,6,0.0,graffenried,Toulo,de Graffenried,18-05-2014,Swiss,maserati,Maserati,Italian,11,40,+2 Laps,,Bern,Switzerland,46.9589,7.40194
15742,86,4,4,1950,4,Swiss Grand Prix,04-06-1950,bremgarten,Circuit Bremgarten,2.0,7,7,0.0,pagani,Nello,Pagani,11-10-2011,Italian,maserati,Maserati,Italian,15,39,+3 Laps,,Bern,Switzerland,46.9589,7.40194
15747,87,4,58,1950,4,Swiss Grand Prix,04-06-1950,bremgarten,Circuit Bremgarten,44.0,8,8,0.0,schell,Harry,Schell,29-06-2021,American,lago,Talbot-Lago,French,18,39,+3 Laps,,Bern,Switzerland,46.9589,7.40194
15750,88,4,4,1950,4,Swiss Grand Prix,04-06-1950,bremgarten,Circuit Bremgarten,26.0,9,9,0.0,chiron,Louis,Chiron,1899-08-03,Monegasque,maserati,Maserati,Italian,16,39,+3 Laps,,Bern,Switzerland,46.9589,7.40194
15754,89,4,21,1950,4,Swiss Grand Prix,04-06-1950,bremgarten,Circuit Bremgarten,4.0,10,10,0.0,claes,Johnny,Claes,11-08-2016,Belgian,lago,Talbot-Lago,French,14,38,+4 Laps,,Bern,Switzerland,46.9589,7.40194
15760,90,4,4,1950,4,Swiss Grand Prix,04-06-1950,bremgarten,Circuit Bremgarten,40.0,11,11,0.0,branca,Toni,Branca,15-09-2016,Swiss,maserati,Maserati,Italian,17,35,+7 Laps,,Bern,Switzerland,46.9589,7.40194
15765,91,4,27,1950,4,Swiss Grand Prix,04-06-1950,bremgarten,Circuit Bremgarten,14.0,12,R,0.0,fangio,Juan,Fangio,24-06-2011,Argentine,alfa,Alfa Romeo,Italian,1,32,Engine,,Bern,Switzerland,46.9589,7.40194
15771,92,4,5,1950,4,Swiss Grand Prix,04-06-1950,bremgarten,Circuit Bremgarten,42.0,13,R,0.0,etancelin,Philippe,Ã‰tancelin,1896-12-28,French,lago,Talbot-Lago,French,6,25,Gearbox,,Bern,Switzerland,46.9589,7.40194
15778,93,4,4,1950,4,Swiss Grand Prix,04-06-1950,bremgarten,Circuit Bremgarten,8.0,14,R,0.0,martin,Eugene,Martin,24-03-2015,French,lago,Talbot-Lago,French,9,19,Accident,,Bern,Switzerland,46.9589,7.40194
15784,94,4,4,1950,4,Swiss Grand Prix,04-06-1950,bremgarten,Circuit Bremgarten,20.0,15,R,0.0,sommer,Raymond,Sommer,31-08-2006,French,ferrari,Ferrari,Italian,13,19,Suspension,,Bern,Switzerland,46.9589,7.40194
15790,95,4,4,1950,4,Swiss Grand Prix,04-06-1950,bremgarten,Circuit Bremgarten,22.0,16,R,0.0,villoresi,Luigi,Villoresi,16-05-2009,Italian,ferrari,Ferrari,Italian,4,9,Engine,,Bern,Switzerland,46.9589,7.40194
15793,96,4,7,1950,4,Swiss Grand Prix,04-06-1950,bremgarten,Circuit Bremgarten,18.0,17,R,0.0,ascari,Alberto,Ascari,13-07-2018,Italian,ferrari,Ferrari,Italian,5,4,Oil pump,,Bern,Switzerland,46.9589,7.40194
15796,97,4,8,1950,4,Swiss Grand Prix,04-06-1950,bremgarten,Circuit Bremgarten,6.0,18,R,0.0,cabantous,Yves,Cabantous,08-10-2004,French,lago,Talbot-Lago,French,7,0,Accident,,Bern,Switzerland,46.9589,7.40194
15815,112,6,8,1950,6,French Grand Prix,02-07-1950,reims,Reims-Gueux,6.0,1,1,9.0,fangio,Juan,Fangio,24-06-2011,Argentine,alfa,Alfa Romeo,Italian,1,64,Finished,Reims-Gueux,Reims,France,49.2542,3.93083
