ID,Race number,Race number next,season,round,raceName,date,circuitId_x,circuitName,number,position,positionText,points,driverId,givenName,familyName,dateOfBirth,nationality,constructorId,name_x,nationality.1,results.grid,results.laps,results.status,Circ Count,location,country,lat,lng
8661,266,12,12,1951,5,British Grand Prix,14-07-1951,silverstone,Silverstone Circuit,18.0,12,12,0.0,duncan_hamilton,Duncan,Hamilton,30-04-2020,British,lago,Talbot-Lago,French,11,81,+9 Laps,,Silverstone,UK,52.0786,-1.01694
8700,267,12,15,1951,5,British Grand Prix,14-07-1951,silverstone,Silverstone Circuit,25.0,13,13,0.0,claes,Johnny,Claes,11-08-2016,Belgian,lago,Talbot-Lago,French,14,80,+10 Laps,,Silverstone,UK,52.0786,-1.01694
8760,268,12,27,1951,5,British Grand Prix,14-07-1951,silverstone,Silverstone Circuit,1.0,14,R,1.0,farina,Nino,Farina,30-10-2006,Italian,alfa,Alfa Romeo,Italian,3,75,Clutch,,Silverstone,UK,52.0786,-1.01694
8819,269,12,12,1951,5,British Grand Prix,14-07-1951,silverstone,Silverstone Circuit,5.0,15,N,0.0,kelly,Joe,Kelly,13-03-2013,Irish,alta,Alta,British,18,75,Not classified,,Silverstone,UK,52.0786,-1.01694
8845,270,12,12,1951,5,British Grand Prix,14-07-1951,silverstone,Silverstone Circuit,11.0,16,R,0.0,ascari,Alberto,Ascari,13-07-2018,Italian,ferrari,Ferrari,Italian,4,56,Gearbox,,Silverstone,UK,52.0786,-1.01694
8909,271,12,12,1951,5,British Grand Prix,14-07-1951,silverstone,Silverstone Circuit,17.0,17,R,0.0,parker,Philip,Fotheringham-Parker,22-09-2007,British,maserati,Maserati,Italian,16,46,Oil leak,,Silverstone,UK,52.0786,-1.01694
8980,272,12,12,1951,5,British Grand Prix,14-07-1951,silverstone,Silverstone Circuit,15.0,18,R,0.0,murray,David,Murray,28-12-2009,British,maserati,Maserati,Italian,15,45,Engine,,Silverstone,UK,52.0786,-1.01694
9012,273,12,12,1951,5,British Grand Prix,14-07-1951,silverstone,Silverstone Circuit,23.0,19,R,0.0,chiron,Louis,Chiron,1899-08-03,Monegasque,lago,Talbot-Lago,French,13,41,Brakes,,Silverstone,UK,52.0786,-1.01694
9080,274,12,12,1951,5,British Grand Prix,14-07-1951,silverstone,Silverstone Circuit,16.0,20,R,0.0,john_james,John,James,10-05-2014,British,maserati,Maserati,Italian,17,23,Radiator,,Silverstone,UK,52.0786,-1.01694
10046,297,14,18,1951,7,Italian Grand Prix,16-09-1951,monza,Autodromo Nazionale di Monza,2.0,1,1,8.0,ascari,Alberto,Ascari,13-07-2018,Italian,ferrari,Ferrari,Italian,3,80,Finished,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111
10136,298,14,15,1951,7,Italian Grand Prix,16-09-1951,monza,Autodromo Nazionale di Monza,6.0,2,2,6.0,gonzalez,JosÃ© FroilÃ¡n,Gonzalez,05-10-2022,Argentine,ferrari,Ferrari,Italian,4,80,Finished,,Monza,Italy,45.6156,9.28111
10187,299,14,26,1951,7,Italian Grand Prix,16-09-1951,monza,Autodromo Nazionale di Monza,40.0,3,3,2.0,bonetto,Felice,Bonetto,09-06-1903,Italian,alfa,Alfa Romeo,Italian,7,79,+1 Lap,,Monza,Italy,45.6156,9.28111
10198,300,14,15,1951,7,Italian Grand Prix,16-09-1951,monza,Autodromo Nazionale di Monza,40.0,3,3,3.0,farina,Nino,Farina,30-10-2006,Italian,alfa,Alfa Romeo,Italian,7,79,+1 Lap,,Monza,Italy,45.6156,9.28111
10311,301,14,14,1951,7,Italian Grand Prix,16-09-1951,monza,Autodromo Nazionale di Monza,4.0,4,4,3.0,villoresi,Luigi,Villoresi,16-05-2009,Italian,ferrari,Ferrari,Italian,5,79,+1 Lap,,Monza,Italy,45.6156,9.28111
10375,302,14,14,1951,7,Italian Grand Prix,16-09-1951,monza,Autodromo Nazionale di Monza,8.0,5,5,2.0,taruffi,Piero,Taruffi,12-10-2006,Italian,ferrari,Ferrari,Italian,6,78,+2 Laps,,Monza,Italy,45.6156,9.28111
10440,303,14,23,1951,7,Italian Grand Prix,16-09-1951,monza,Autodromo Nazionale di Monza,48.0,6,6,0.0,simon,AndrÃ©,Simon,05-01-2020,French,simca,Simca,French,11,74,+6 Laps,,Monza,Italy,45.6156,9.28111
10502,304,14,15,1951,7,Italian Grand Prix,16-09-1951,monza,Autodromo Nazionale di Monza,18.0,7,7,0.0,rosier,Louis,Rosier,05-11-2005,French,lago,Talbot-Lago,French,15,73,+7 Laps,,Monza,Italy,45.6156,9.28111
10531,305,14,14,1951,7,Italian Grand Prix,16-09-1951,monza,Autodromo Nazionale di Monza,24.0,8,8,0.0,cabantous,Yves,Cabantous,08-10-2004,French,lago,Talbot-Lago,French,14,72,+8 Laps,,Monza,Italy,45.6156,9.28111
10630,306,14,14,1951,7,Italian Grand Prix,16-09-1951,monza,Autodromo Nazionale di Monza,44.0,9,9,0.0,rol,Franco,Rol,05-06-2008,Italian,osca,OSCA,Italian,18,67,+13 Laps,,Monza,Italy,45.6156,9.28111
10673,307,14,14,1951,7,Italian Grand Prix,16-09-1951,monza,Autodromo Nazionale di Monza,38.0,10,R,0.0,fangio,Juan,Fangio,24-06-2011,Argentine,alfa,Alfa Romeo,Italian,1,39,Engine,,Monza,Italy,45.6156,9.28111
10781,308,14,42,1951,7,Italian Grand Prix,16-09-1951,monza,Autodromo Nazionale di Monza,50.0,11,R,0.0,trintignant,Maurice,Trintignant,30-10-2017,French,simca,Simca,French,12,29,Engine,,Monza,Italy,45.6156,9.28111
10827,309,14,14,1951,7,Italian Grand Prix,16-09-1951,monza,Autodromo Nazionale di Monza,46.0,12,R,0.0,manzon,Robert,Manzon,12-04-2017,French,simca,Simca,French,13,29,Engine,,Monza,Italy,45.6156,9.28111
10870,310,14,14,1951,7,Italian Grand Prix,16-09-1951,monza,Autodromo Nazionale di Monza,20.0,13,R,0.0,chiron,Louis,Chiron,1899-08-03,Monegasque,lago,Talbot-Lago,French,17,23,Ignition,,Monza,Italy,45.6156,9.28111
10958,311,14,14,1951,7,Italian Grand Prix,16-09-1951,monza,Autodromo Nazionale di Monza,22.0,14,R,0.0,levegh,Pierre,Levegh,22-12-2005,French,lago,Talbot-Lago,French,20,9,Engine,,Monza,Italy,45.6156,9.28111
11053,312,14,14,1951,7,Italian Grand Prix,16-09-1951,monza,Autodromo Nazionale di Monza,28.0,15,R,0.0,swaters,Jacques,Swaters,30-10-2026,American,lago,Talbot-Lago,French,22,7,Overheating,,Monza,Italy,45.6156,9.28111
11071,313,14,14,1951,7,Italian Grand Prix,16-09-1951,monza,Autodromo Nazionale di Monza,34.0,16,R,0.0,farina,Nino,Farina,30-10-2006,Italian,alfa,Alfa Romeo,Italian,2,6,Engine,,Monza,Italy,45.6156,9.28111
11139,314,14,14,1951,7,Italian Grand Prix,16-09-1951,monza,Autodromo Nazionale di Monza,26.0,17,R,0.0,claes,Johnny,Claes,11-08-2016,Belgian,lago,Talbot-Lago,French,21,4,Oil pump,,Monza,Italy,45.6156,9.28111
11214,315,14,14,1951,7,Italian Grand Prix,16-09-1951,monza,Autodromo Nazionale di Monza,36.0,18,R,0.0,graffenried,Toulo,de Graffenried,18-05-2014,Swiss,alfa,Alfa Romeo,Italian,9,1,Supercharger,,Monza,Italy,45.6156,9.28111
11314,316,14,14,1951,7,Italian Grand Prix,16-09-1951,monza,Autodromo Nazionale di Monza,16.0,19,R,0.0,whitehead,Peter,Whitehead,12-11-2014,British,ferrari,Ferrari,Italian,19,1,Magneto,,Monza,Italy,45.6156,9.28111
11350,317,14,14,1951,7,Italian Grand Prix,16-09-1951,monza,Autodromo Nazionale di Monza,12.0,20,R,0.0,landi,Chico,Landi,14-07-2007,Brazilian,ferrari,Ferrari,Italian,16,0,Transmission,,Monza,Italy,45.6156,9.28111
11415,318,14,14,1951,7,Italian Grand Prix,16-09-1951,monza,Autodromo Nazionale di Monza,30.0,21,W,0.0,reg_parnell,Reg,Parnell,02-07-2011,British,brm,BRM,British,8,0,Withdrew,,Monza,Italy,45.6156,9.28111
11472,319,14,14,1951,7,Italian Grand Prix,16-09-1951,monza,Autodromo Nazionale di Monza,32.0,22,W,0.0,richardson,Ken,Richardson,21-08-2011,British,brm,BRM,British,10,0,Withdrew,,Monza,Italy,45.6156,9.28111
14520,216,10,30,1951,3,Belgian Grand Prix,17-06-1951,spa,Circuit de Spa-Francorchamps,4.0,1,1,8.0,farina,Nino,Farina,30-10-2006,Italian,alfa,Alfa Romeo,Italian,2,36,Finished,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139
14559,217,10,11,1951,3,Belgian Grand Prix,17-06-1951,spa,Circuit de Spa-Francorchamps,8.0,2,2,6.0,ascari,Alberto,Ascari,13-07-2018,Italian,ferrari,Ferrari,Italian,4,36,Finished,,Spa,Belgium,50.4372,5.97139
14656,218,10,11,1951,3,Belgian Grand Prix,17-06-1951,spa,Circuit de Spa-Francorchamps,10.0,3,3,4.0,villoresi,Luigi,Villoresi,16-05-2009,Italian,ferrari,Ferrari,Italian,3,36,Finished,,Spa,Belgium,50.4372,5.97139
14703,219,10,10,1951,3,Belgian Grand Prix,17-06-1951,spa,Circuit de Spa-Francorchamps,14.0,4,4,3.0,rosier,Louis,Rosier,05-11-2005,French,lago,Talbot-Lago,French,7,34,+2 Laps,,Spa,Belgium,50.4372,5.97139
14717,220,10,10,1951,3,Belgian Grand Prix,17-06-1951,spa,Circuit de Spa-Francorchamps,22.0,5,5,2.0,cabantous,Yves,Cabantous,08-10-2004,French,lago,Talbot-Lago,French,8,34,+2 Laps,,Spa,Belgium,50.4372,5.97139
14795,221,10,50,1951,3,Belgian Grand Prix,17-06-1951,spa,Circuit de Spa-Francorchamps,24.0,6,6,0.0,andre_pilette,AndrÃ©,Pilette,06-10-2018,Belgian,lago,Talbot-Lago,French,12,33,+3 Laps,,Spa,Belgium,50.4372,5.97139
14819,222,10,10,1951,3,Belgian Grand Prix,17-06-1951,spa,Circuit de Spa-Francorchamps,16.0,7,7,0.0,claes,Johnny,Claes,11-08-2016,Belgian,lago,Talbot-Lago,French,11,33,+3 Laps,,Spa,Belgium,50.4372,5.97139
14879,223,10,10,1951,3,Belgian Grand Prix,17-06-1951,spa,Circuit de Spa-Francorchamps,26.0,8,8,0.0,levegh,Pierre,Levegh,22-12-2005,French,lago,Talbot-Lago,French,13,32,+4 Laps,,Spa,Belgium,50.4372,5.97139
14924,224,10,52,1951,3,Belgian Grand Prix,17-06-1951,spa,Circuit de Spa-Francorchamps,2.0,9,9,1.0,fangio,Juan,Fangio,24-06-2011,Argentine,alfa,Alfa Romeo,Italian,1,32,+4 Laps,,Spa,Belgium,50.4372,5.97139
14970,225,10,32,1951,3,Belgian Grand Prix,17-06-1951,spa,Circuit de Spa-Francorchamps,18.0,10,R,0.0,chiron,Louis,Chiron,1899-08-03,Monegasque,lago,Talbot-Lago,French,9,28,Engine,,Spa,Belgium,50.4372,5.97139
15048,226,10,10,1951,3,Belgian Grand Prix,17-06-1951,spa,Circuit de Spa-Francorchamps,6.0,11,R,0.0,sanesi,Consalvo,Sanesi,28-03-2011,Italian,alfa,Alfa Romeo,Italian,6,11,Radiator,,Spa,Belgium,50.4372,5.97139
15103,227,10,10,1951,3,Belgian Grand Prix,17-06-1951,spa,Circuit de Spa-Francorchamps,12.0,12,R,0.0,taruffi,Piero,Taruffi,12-10-2006,Italian,ferrari,Ferrari,Italian,5,8,Transmission,,Spa,Belgium,50.4372,5.97139
15134,228,10,10,1951,3,Belgian Grand Prix,17-06-1951,spa,Circuit de Spa-Francorchamps,20.0,13,R,0.0,etancelin,Philippe,Ã‰tancelin,1896-12-28,French,lago,Talbot-Lago,French,10,0,Transmission,,Spa,Belgium,50.4372,5.97139
15709,161,8,11,1951,1,Swiss Grand Prix,27-05-1951,bremgarten,Circuit Bremgarten,24.0,1,1,9.0,fangio,Juan,Fangio,24-06-2011,Argentine,alfa,Alfa Romeo,Italian,1,42,Finished,Circuit Bremgarten,Bern,Switzerland,46.9589,7.40194
15717,162,8,20,1951,1,Swiss Grand Prix,27-05-1951,bremgarten,Circuit Bremgarten,44.0,2,2,6.0,taruffi,Piero,Taruffi,12-10-2006,Italian,ferrari,Ferrari,Italian,6,42,Finished,,Bern,Switzerland,46.9589,7.40194
15719,163,8,14,1951,1,Swiss Grand Prix,27-05-1951,bremgarten,Circuit Bremgarten,22.0,3,3,4.0,farina,Nino,Farina,30-10-2006,Italian,alfa,Alfa Romeo,Italian,2,42,Finished,,Bern,Switzerland,46.9589,7.40194
15727,164,8,8,1951,1,Swiss Grand Prix,27-05-1951,bremgarten,Circuit Bremgarten,28.0,4,4,3.0,sanesi,Consalvo,Sanesi,28-03-2011,Italian,alfa,Alfa Romeo,Italian,4,41,+1 Lap,,Bern,Switzerland,46.9589,7.40194
15731,165,8,26,1951,1,Swiss Grand Prix,27-05-1951,bremgarten,Circuit Bremgarten,26.0,5,5,2.0,graffenried,Toulo,de Graffenried,18-05-2014,Swiss,alfa,Alfa Romeo,Italian,5,40,+2 Laps,,Bern,Switzerland,46.9589,7.40194
15734,166,8,8,1951,1,Swiss Grand Prix,27-05-1951,bremgarten,Circuit Bremgarten,20.0,6,6,0.0,ascari,Alberto,Ascari,13-07-2018,Italian,ferrari,Ferrari,Italian,7,40,+2 Laps,,Bern,Switzerland,46.9589,7.40194
15739,167,8,8,1951,1,Swiss Grand Prix,27-05-1951,bremgarten,Circuit Bremgarten,30.0,7,7,0.0,chiron,Louis,Chiron,1899-08-03,Monegasque,maserati,Maserati,Italian,19,40,+2 Laps,,Bern,Switzerland,46.9589,7.40194
15746,168,8,57,1951,1,Swiss Grand Prix,27-05-1951,bremgarten,Circuit Bremgarten,14.0,8,8,0.0,moss,Stirling,Moss,17-09-2029,British,hwm,HWM,British,14,40,+2 Laps,,Bern,Switzerland,46.9589,7.40194
15752,169,8,36,1951,1,Swiss Grand Prix,27-05-1951,bremgarten,Circuit Bremgarten,8.0,9,9,0.0,rosier,Louis,Rosier,05-11-2005,French,lago,Talbot-Lago,French,8,39,+3 Laps,,Bern,Switzerland,46.9589,7.40194
15756,170,8,8,1951,1,Swiss Grand Prix,27-05-1951,bremgarten,Circuit Bremgarten,4.0,10,10,0.0,etancelin,Philippe,Ã‰tancelin,1896-12-28,French,lago,Talbot-Lago,French,12,39,+3 Laps,,Bern,Switzerland,46.9589,7.40194
15762,171,8,19,1951,1,Swiss Grand Prix,27-05-1951,bremgarten,Circuit Bremgarten,38.0,11,11,0.0,fischer,Rudi,Fischer,19-04-2012,Swiss,ferrari,Ferrari,Italian,10,39,+3 Laps,,Bern,Switzerland,46.9589,7.40194
15768,172,8,26,1951,1,Swiss Grand Prix,27-05-1951,bremgarten,Circuit Bremgarten,32.0,12,12,0.0,schell,Harry,Schell,29-06-2021,American,maserati,Maserati,Italian,17,38,+4 Laps,,Bern,Switzerland,46.9589,7.40194
15770,173,8,12,1951,1,Swiss Grand Prix,27-05-1951,bremgarten,Circuit Bremgarten,2.0,13,13,0.0,claes,Johnny,Claes,11-08-2016,Belgian,lago,Talbot-Lago,French,18,35,+7 Laps,,Bern,Switzerland,46.9589,7.40194
15776,174,8,8,1951,1,Swiss Grand Prix,27-05-1951,bremgarten,Circuit Bremgarten,40.0,14,14,0.0,guy_mairesse,Guy,Mairesse,10-08-2010,French,lago,Talbot-Lago,French,21,31,+11 Laps,,Bern,Switzerland,46.9589,7.40194
15785,175,8,8,1951,1,Swiss Grand Prix,27-05-1951,bremgarten,Circuit Bremgarten,16.0,15,R,0.0,whitehead,Peter,Whitehead,12-11-2014,British,ferrari,Ferrari,Italian,9,36,Accident,,Bern,Switzerland,46.9589,7.40194
15788,176,8,8,1951,1,Swiss Grand Prix,27-05-1951,bremgarten,Circuit Bremgarten,10.0,16,R,0.0,louveau,Henri,Louveau,25-01-2010,French,lago,Talbot-Lago,French,11,30,Accident,,Bern,Switzerland,46.9589,7.40194
15791,177,8,16,1951,1,Swiss Grand Prix,27-05-1951,bremgarten,Circuit Bremgarten,12.0,17,R,0.0,abecassis,George,Abecassis,21-03-2013,British,hwm,HWM,British,20,23,Magneto,,Bern,Switzerland,46.9589,7.40194
15797,178,8,8,1951,1,Swiss Grand Prix,27-05-1951,bremgarten,Circuit Bremgarten,6.0,18,R,0.0,cabantous,Yves,Cabantous,08-10-2004,French,lago,Talbot-Lago,French,15,14,Ignition,,Bern,Switzerland,46.9589,7.40194
15802,179,8,42,1951,1,Swiss Grand Prix,27-05-1951,bremgarten,Circuit Bremgarten,18.0,19,R,0.0,villoresi,Luigi,Villoresi,16-05-2009,Italian,ferrari,Ferrari,Italian,3,12,Accident,,Bern,Switzerland,46.9589,7.40194
15803,180,8,8,1951,1,Swiss Grand Prix,27-05-1951,bremgarten,Circuit Bremgarten,42.0,20,R,0.0,gonzalez,JosÃ© FroilÃ¡n,Gonzalez,05-10-2022,Argentine,lago,Talbot-Lago,French,13,10,Oil pump,,Bern,Switzerland,46.9589,7.40194
15807,181,8,8,1951,1,Swiss Grand Prix,27-05-1951,bremgarten,Circuit Bremgarten,52.0,21,R,0.0,hirt,Peter,Hirt,30-03-2010,Swiss,veritas,Veritas,German,16,0,Fuel system,,Bern,Switzerland,46.9589,7.40194
15814,230,11,11,1951,4,French Grand Prix,01-07-1951,reims,Reims-Gueux,8.0,1,1,4.0,fagioli,Luigi,Fagioli,1898-06-09,Italian,alfa,Alfa Romeo,Italian,7,77,Finished,Reims-Gueux,Reims,France,49.2542,3.93083
15816,229,11,15,1951,4,French Grand Prix,01-07-1951,reims,Reims-Gueux,8.0,1,1,5.0,fangio,Juan,Fangio,24-06-2011,Argentine,alfa,Alfa Romeo,Italian,7,77,Finished,Reims-Gueux,Reims,France,49.2542,3.93083
15820,232,11,11,1951,4,French Grand Prix,01-07-1951,reims,Reims-Gueux,14.0,2,2,3.0,ascari,Alberto,Ascari,13-07-2018,Italian,ferrari,Ferrari,Italian,6,77,Finished,,Reims,France,49.2542,3.93083
15825,231,11,14,1951,4,French Grand Prix,01-07-1951,reims,Reims-Gueux,14.0,2,2,3.0,gonzalez,JosÃ© FroilÃ¡n,Gonzalez,05-10-2022,Argentine,ferrari,Ferrari,Italian,6,77,Finished,,Reims,France,49.2542,3.93083
15840,233,11,12,1951,4,French Grand Prix,01-07-1951,reims,Reims-Gueux,10.0,3,3,4.0,villoresi,Luigi,Villoresi,16-05-2009,Italian,ferrari,Ferrari,Italian,4,74,+3 Laps,,Reims,France,49.2542,3.93083
15851,234,11,11,1951,4,French Grand Prix,01-07-1951,reims,Reims-Gueux,26.0,4,4,3.0,reg_parnell,Reg,Parnell,02-07-2011,British,ferrari,Ferrari,Italian,9,73,+4 Laps,,Reims,France,49.2542,3.93083
15857,235,11,28,1951,4,French Grand Prix,01-07-1951,reims,Reims-Gueux,2.0,5,5,2.0,farina,Nino,Farina,30-10-2006,Italian,alfa,Alfa Romeo,Italian,2,73,+4 Laps,,Reims,France,49.2542,3.93083
15869,236,11,43,1951,4,French Grand Prix,01-07-1951,reims,Reims-Gueux,42.0,6,6,0.0,chiron,Louis,Chiron,1899-08-03,Monegasque,lago,Talbot-Lago,French,8,71,+6 Laps,,Reims,France,49.2542,3.93083
15882,237,11,11,1951,4,French Grand Prix,01-07-1951,reims,Reims-Gueux,46.0,7,7,0.0,cabantous,Yves,Cabantous,08-10-2004,French,lago,Talbot-Lago,French,11,71,+6 Laps,,Reims,France,49.2542,3.93083
15893,238,11,11,1951,4,French Grand Prix,01-07-1951,reims,Reims-Gueux,44.0,8,8,0.0,chaboud,Eugene,Chaboud,12-04-2007,French,lago,Talbot-Lago,French,14,69,+8 Laps,,Reims,France,49.2542,3.93083
15908,239,11,11,1951,4,French Grand Prix,01-07-1951,reims,Reims-Gueux,48.0,9,9,0.0,guy_mairesse,Guy,Mairesse,10-08-2010,French,lago,Talbot-Lago,French,19,66,+11 Laps,,Reims,France,49.2542,3.93083
15921,240,11,11,1951,4,French Grand Prix,01-07-1951,reims,Reims-Gueux,6.0,10,10,0.0,sanesi,Consalvo,Sanesi,28-03-2011,Italian,alfa,Alfa Romeo,Italian,5,58,+19 Laps,,Reims,France,49.2542,3.93083
15926,241,11,11,1951,4,French Grand Prix,01-07-1951,reims,Reims-Gueux,24.0,11,11,0.0,fagioli,Luigi,Fagioli,1898-06-09,Italian,alfa,Alfa Romeo,Italian,1,55,+22 Laps,,Reims,France,49.2542,3.93083
15927,242,11,24,1951,4,French Grand Prix,01-07-1951,reims,Reims-Gueux,24.0,11,11,0.0,fangio,Juan,Fangio,24-06-2011,Argentine,alfa,Alfa Romeo,Italian,1,55,+22 Laps,,Reims,France,49.2542,3.93083
15937,243,11,27,1951,4,French Grand Prix,01-07-1951,reims,Reims-Gueux,28.0,12,R,0.0,claes,Johnny,Claes,11-08-2016,Belgian,lago,Talbot-Lago,French,12,54,Accident,,Reims,France,49.2542,3.93083
15954,244,11,11,1951,4,French Grand Prix,01-07-1951,reims,Reims-Gueux,40.0,13,R,0.0,rosier,Louis,Rosier,05-11-2005,French,lago,Talbot-Lago,French,13,43,Transmission,,Reims,France,49.2542,3.93083
15965,245,11,11,1951,4,French Grand Prix,01-07-1951,reims,Reims-Gueux,38.0,14,R,0.0,etancelin,Philippe,Ã‰tancelin,1896-12-28,French,lago,Talbot-Lago,French,10,37,Engine,,Reims,France,49.2542,3.93083
15974,246,11,11,1951,4,French Grand Prix,01-07-1951,reims,Reims-Gueux,36.0,15,R,0.0,gordini,Aldo,Gordini,20-05-2021,French,simca,Simca,French,17,27,Engine,,Reims,France,49.2542,3.93083
15990,247,11,45,1951,4,French Grand Prix,01-07-1951,reims,Reims-Gueux,20.0,16,R,0.0,schell,Harry,Schell,29-06-2021,American,maserati,Maserati,Italian,22,23,Overheating,,Reims,France,49.2542,3.93083
16000,248,11,53,1951,4,French Grand Prix,01-07-1951,reims,Reims-Gueux,32.0,17,R,0.0,trintignant,Maurice,Trintignant,30-10-2017,French,simca,Simca,French,18,11,Engine,,Reims,France,49.2542,3.93083
16003,249,11,11,1951,4,French Grand Prix,01-07-1951,reims,Reims-Gueux,12.0,18,R,0.0,ascari,Alberto,Ascari,13-07-2018,Italian,ferrari,Ferrari,Italian,3,10,Gearbox,,Reims,France,49.2542,3.93083
16021,250,11,58,1951,4,French Grand Prix,01-07-1951,reims,Reims-Gueux,34.0,19,R,0.0,simon,AndrÃ©,Simon,05-01-2020,French,simca,Simca,French,21,7,Engine,,Reims,France,49.2542,3.93083
16024,251,11,11,1951,4,French Grand Prix,01-07-1951,reims,Reims-Gueux,30.0,20,R,0.0,manzon,Robert,Manzon,12-04-2017,French,simca,Simca,French,23,3,Engine,,Reims,France,49.2542,3.93083
16036,252,11,38,1951,4,French Grand Prix,01-07-1951,reims,Reims-Gueux,50.0,21,R,0.0,marimon,Onofre,MarimÃ_n,19-12-2023,Argentine,maserati,Maserati,Italian,15,2,Engine,,Reims,France,49.2542,3.93083
16041,253,11,13,1951,4,French Grand Prix,01-07-1951,reims,Reims-Gueux,18.0,22,R,0.0,graffenried,Toulo,de Graffenried,18-05-2014,Swiss,maserati,Maserati,Italian,16,1,Transmission,,Reims,France,49.2542,3.93083
16050,254,11,11,1951,4,French Grand Prix,01-07-1951,reims,Reims-Gueux,24.0,23,R,0.0,whitehead,Peter,Whitehead,12-11-2014,British,ferrari,Ferrari,Italian,20,1,Engine,,Reims,France,49.2542,3.93083
16099,182,9,9,1951,2,Indianapolis 500,30-05-1951,indianapolis,Indianapolis Motor Speedway,99.0,1,1,9.0,wallard,Lee,Wallard,07-09-2010,American,kurtis_kraft,Kurtis Kraft,American,2,200,Finished,Indianapolis Motor Speedway,Indianapolis,USA,39.795,-86.2347
16112,183,9,9,1951,2,Indianapolis 500,30-05-1951,indianapolis,Indianapolis Motor Speedway,83.0,2,2,6.0,nazaruk,Mike,Nazaruk,02-10-2021,American,kurtis_kraft,Kurtis Kraft,American,7,200,Finished,,Indianapolis,USA,39.795,-86.2347
16121,184,9,9,1951,2,Indianapolis 500,30-05-1951,indianapolis,Indianapolis Motor Speedway,9.0,3,3,2.0,ayulo,Manny,Ayulo,20-10-2021,American,kurtis_kraft,Kurtis Kraft,American,3,200,Finished,,Indianapolis,USA,39.795,-86.2347
16136,185,9,34,1951,2,Indianapolis 500,30-05-1951,indianapolis,Indianapolis Motor Speedway,9.0,3,3,2.0,mcgrath,Jack,McGrath,08-10-2019,American,kurtis_kraft,Kurtis Kraft,American,3,200,Finished,,Indianapolis,USA,39.795,-86.2347
