ID,Race number,Race number next,season,round,raceName,date,circuitId_x,circuitName,number,position,positionText,points,driverId,givenName,familyName,dateOfBirth,nationality,constructorId,name_x,nationality.1,results.grid,results.laps,results.status,Circ Count,location,country,lat,lng
10056,986,40,42,1954,8,Italian Grand Prix,05-09-1954,monza,Autodromo Nazionale di Monza,16.0,1,1,8.0,fangio,Juan,Fangio,24-06-2011,Argentine,mercedes,Mercedes,German,1,80,Finished,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111
10144,987,40,62,1954,8,Italian Grand Prix,05-09-1954,monza,Autodromo Nazionale di Monza,40.0,2,2,6.0,hawthorn,Mike,Hawthorn,10-04-2029,British,ferrari,Ferrari,Italian,7,79,+1 Lap,,Monza,Italy,45.6156,9.28111
10203,989,40,40,1954,8,Italian Grand Prix,05-09-1954,monza,Autodromo Nazionale di Monza,38.0,3,3,3.0,gonzalez,JosÃ© FroilÃ¡n,Gonzalez,05-10-2022,Argentine,ferrari,Ferrari,Italian,13,78,+2 Laps,,Monza,Italy,45.6156,9.28111
10218,988,40,42,1954,8,Italian Grand Prix,05-09-1954,monza,Autodromo Nazionale di Monza,38.0,3,3,2.0,maglioli,Umberto,Maglioli,05-06-2028,Italian,ferrari,Ferrari,Italian,13,78,+2 Laps,,Monza,Italy,45.6156,9.28111
10274,990,40,42,1954,8,Italian Grand Prix,05-09-1954,monza,Autodromo Nazionale di Monza,12.0,4,4,3.0,herrmann,Hans,Herrmann,23-02-2028,German,mercedes,Mercedes,German,8,77,+3 Laps,,Monza,Italy,45.6156,9.28111
10377,991,40,58,1954,8,Italian Grand Prix,05-09-1954,monza,Autodromo Nazionale di Monza,30.0,5,5,2.0,trintignant,Maurice,Trintignant,30-10-2017,French,ferrari,Ferrari,Italian,11,75,+5 Laps,,Monza,Italy,45.6156,9.28111
10446,992,40,40,1954,8,Italian Grand Prix,05-09-1954,monza,Autodromo Nazionale di Monza,42.0,6,6,0.0,wacker,Fred,Wacker,10-07-2018,American,gordini,Gordini,French,18,75,+5 Laps,,Monza,Italy,45.6156,9.28111
10464,993,40,40,1954,8,Italian Grand Prix,05-09-1954,monza,Autodromo Nazionale di Monza,10.0,7,7,0.0,collins,Peter,Collins,06-11-1931,British,vanwall,Vanwall,British,16,75,+5 Laps,,Monza,Italy,45.6156,9.28111
10576,994,40,52,1954,8,Italian Grand Prix,05-09-1954,monza,Autodromo Nazionale di Monza,26.0,8,8,0.0,rosier,Louis,Rosier,05-11-2005,French,maserati,Maserati,Italian,20,74,+6 Laps,,Monza,Italy,45.6156,9.28111
10616,995,40,40,1954,8,Italian Grand Prix,05-09-1954,monza,Autodromo Nazionale di Monza,18.0,9,9,0.0,mantovani,Sergio,Mantovani,22-05-2029,Italian,maserati,Maserati,Italian,9,74,+6 Laps,,Monza,Italy,45.6156,9.28111
10696,996,40,40,1954,8,Italian Grand Prix,05-09-1954,monza,Autodromo Nazionale di Monza,28.0,10,10,0.0,moss,Stirling,Moss,17-09-2029,British,maserati,Maserati,Italian,3,71,+9 Laps,,Monza,Italy,45.6156,9.28111
10732,997,40,40,1954,8,Italian Grand Prix,05-09-1954,monza,Autodromo Nazionale di Monza,8.0,11,11,0.0,daponte,Jorge,Daponte,05-06-2023,Argentine,maserati,Maserati,Italian,19,70,+10 Laps,,Monza,Italy,45.6156,9.28111
10792,998,40,40,1954,8,Italian Grand Prix,05-09-1954,monza,Autodromo Nazionale di Monza,34.0,12,R,0.0,ascari,Alberto,Ascari,13-07-2018,Italian,ferrari,Ferrari,Italian,2,48,Engine,,Monza,Italy,45.6156,9.28111
10921,999,40,40,1954,8,Italian Grand Prix,05-09-1954,monza,Autodromo Nazionale di Monza,22.0,13,R,0.0,villoresi,Luigi,Villoresi,16-05-2009,Italian,maserati,Maserati,Italian,6,42,Clutch,,Monza,Italy,45.6156,9.28111
10955,1000,40,40,1954,8,Italian Grand Prix,05-09-1954,monza,Autodromo Nazionale di Monza,14.0,14,R,0.0,kling,Karl,Kling,16-09-2010,German,mercedes,Mercedes,German,4,36,Accident,,Monza,Italy,45.6156,9.28111
11035,1001,40,40,1954,8,Italian Grand Prix,05-09-1954,monza,Autodromo Nazionale di Monza,24.0,15,R,0.0,mieres,Roberto,Mieres,03-12-2024,Argentine,maserati,Maserati,Italian,10,34,Suspension,,Monza,Italy,45.6156,9.28111
11092,1002,40,40,1954,8,Italian Grand Prix,05-09-1954,monza,Autodromo Nazionale di Monza,20.0,16,R,0.0,musso,Luigi,Musso,28-07-2024,Italian,maserati,Maserati,Italian,14,32,Transmission,,Monza,Italy,45.6156,9.28111
11146,1003,40,40,1954,8,Italian Grand Prix,05-09-1954,monza,Autodromo Nazionale di Monza,32.0,17,R,0.0,gonzalez,JosÃ© FroilÃ¡n,Gonzalez,05-10-2022,Argentine,ferrari,Ferrari,Italian,5,16,Gearbox,,Monza,Italy,45.6156,9.28111
11233,1004,40,55,1954,8,Italian Grand Prix,05-09-1954,monza,Autodromo Nazionale di Monza,6.0,18,R,0.0,manzon,Robert,Manzon,12-04-2017,French,ferrari,Ferrari,Italian,15,16,Engine,,Monza,Italy,45.6156,9.28111
11263,1005,40,40,1954,8,Italian Grand Prix,05-09-1954,monza,Autodromo Nazionale di Monza,46.0,19,R,0.0,bucci,Clemar,Bucci,04-09-2020,Argentine,gordini,Gordini,French,17,13,Transmission,,Monza,Italy,45.6156,9.28111
11320,1006,40,40,1954,8,Italian Grand Prix,05-09-1954,monza,Autodromo Nazionale di Monza,44.0,20,R,0.0,behra,Jean,Behra,16-02-2021,French,gordini,Gordini,French,12,2,Engine,,Monza,Italy,45.6156,9.28111
11395,1007,40,40,1954,8,Italian Grand Prix,05-09-1954,monza,Autodromo Nazionale di Monza,20.0,21,F,0.0,riu,Giovanni,de Riu,10-03-2025,Italian,maserati,Maserati,Italian,21,0,Did not qualify,,Monza,Italy,45.6156,9.28111
14518,874,35,36,1954,3,Belgian Grand Prix,20-06-1954,spa,Circuit de Spa-Francorchamps,26.0,1,1,9.0,fangio,Juan,Fangio,24-06-2011,Argentine,maserati,Maserati,Italian,1,36,Finished,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139
14598,875,35,42,1954,3,Belgian Grand Prix,20-06-1954,spa,Circuit de Spa-Francorchamps,8.0,2,2,6.0,trintignant,Maurice,Trintignant,30-10-2017,French,ferrari,Ferrari,Italian,6,36,Finished,,Spa,Belgium,50.4372,5.97139
14642,876,35,52,1954,3,Belgian Grand Prix,20-06-1954,spa,Circuit de Spa-Francorchamps,22.0,3,3,4.0,moss,Stirling,Moss,17-09-2029,British,maserati,Maserati,Italian,9,35,+1 Lap,,Spa,Belgium,50.4372,5.97139
14679,878,35,35,1954,3,Belgian Grand Prix,20-06-1954,spa,Circuit de Spa-Francorchamps,10.0,4,4,1.5,gonzalez,JosÃ© FroilÃ¡n,Gonzalez,05-10-2022,Argentine,ferrari,Ferrari,Italian,5,35,+1 Lap,,Spa,Belgium,50.4372,5.97139
14683,877,35,60,1954,3,Belgian Grand Prix,20-06-1954,spa,Circuit de Spa-Francorchamps,10.0,4,4,1.5,hawthorn,Mike,Hawthorn,10-04-2029,British,ferrari,Ferrari,Italian,5,35,+1 Lap,,Spa,Belgium,50.4372,5.97139
14739,879,35,35,1954,3,Belgian Grand Prix,20-06-1954,spa,Circuit de Spa-Francorchamps,18.0,5,5,2.0,andre_pilette,AndrÃ©,Pilette,06-10-2018,Belgian,gordini,Gordini,French,8,35,+1 Lap,,Spa,Belgium,50.4372,5.97139
14766,880,35,35,1954,3,Belgian Grand Prix,20-06-1954,spa,Circuit de Spa-Francorchamps,20.0,6,6,0.0,bira,Prince,Bira,15-07-2014,Thai,maserati,Maserati,Italian,13,35,+1 Lap,,Spa,Belgium,50.4372,5.97139
14836,881,35,42,1954,3,Belgian Grand Prix,20-06-1954,spa,Circuit de Spa-Francorchamps,30.0,7,7,0.0,mantovani,Sergio,Mantovani,22-05-2029,Italian,maserati,Maserati,Italian,11,34,+2 Laps,,Spa,Belgium,50.4372,5.97139
14870,882,35,35,1954,3,Belgian Grand Prix,20-06-1954,spa,Circuit de Spa-Francorchamps,4.0,8,R,0.0,farina,Nino,Farina,30-10-2006,Italian,ferrari,Ferrari,Italian,3,14,Ignition,,Spa,Belgium,50.4372,5.97139
14928,883,35,35,1954,3,Belgian Grand Prix,20-06-1954,spa,Circuit de Spa-Francorchamps,16.0,9,R,0.0,frere,Paul,FrÃ¨re,30-01-2017,Belgian,gordini,Gordini,French,10,14,Engine,,Spa,Belgium,50.4372,5.97139
14960,884,35,38,1954,3,Belgian Grand Prix,20-06-1954,spa,Circuit de Spa-Francorchamps,12.0,10,R,0.0,behra,Jean,Behra,16-02-2021,French,gordini,Gordini,French,7,12,Suspension,,Spa,Belgium,50.4372,5.97139
15037,885,35,35,1954,3,Belgian Grand Prix,20-06-1954,spa,Circuit de Spa-Francorchamps,28.0,11,R,0.0,marimon,Onofre,MarimÃ_n,19-12-2023,Argentine,maserati,Maserati,Italian,4,3,Engine,,Spa,Belgium,50.4372,5.97139
15078,886,35,49,1954,3,Belgian Grand Prix,20-06-1954,spa,Circuit de Spa-Francorchamps,6.0,12,R,0.0,gonzalez,JosÃ© FroilÃ¡n,Gonzalez,05-10-2022,Argentine,ferrari,Ferrari,Italian,2,1,Engine,,Spa,Belgium,50.4372,5.97139
15157,887,35,35,1954,3,Belgian Grand Prix,20-06-1954,spa,Circuit de Spa-Francorchamps,2.0,13,R,0.0,swaters,Jacques,Swaters,30-10-2026,American,ferrari,Ferrari,Italian,14,1,Engine,,Spa,Belgium,50.4372,5.97139
15190,888,35,35,1954,3,Belgian Grand Prix,20-06-1954,spa,Circuit de Spa-Francorchamps,24.0,14,R,0.0,mieres,Roberto,Mieres,03-12-2024,Argentine,maserati,Maserati,Italian,12,0,Heat shield fire,,Spa,Belgium,50.4372,5.97139
15710,969,39,40,1954,7,Swiss Grand Prix,22-08-1954,bremgarten,Circuit Bremgarten,4.0,1,1,9.0,fangio,Juan,Fangio,24-06-2011,Argentine,mercedes,Mercedes,German,2,66,Finished,Circuit Bremgarten,Bern,Switzerland,46.9589,7.40194
15716,970,39,42,1954,7,Swiss Grand Prix,22-08-1954,bremgarten,Circuit Bremgarten,20.0,2,2,6.0,gonzalez,JosÃ© FroilÃ¡n,Gonzalez,05-10-2022,Argentine,ferrari,Ferrari,Italian,1,66,Finished,,Bern,Switzerland,46.9589,7.40194
15721,971,39,39,1954,7,Swiss Grand Prix,22-08-1954,bremgarten,Circuit Bremgarten,6.0,3,3,4.0,herrmann,Hans,Herrmann,23-02-2028,German,mercedes,Mercedes,German,7,65,+1 Lap,,Bern,Switzerland,46.9589,7.40194
15726,972,39,41,1954,7,Swiss Grand Prix,22-08-1954,bremgarten,Circuit Bremgarten,30.0,4,4,3.0,mieres,Roberto,Mieres,03-12-2024,Argentine,maserati,Maserati,Italian,12,64,+2 Laps,,Bern,Switzerland,46.9589,7.40194
15733,973,39,39,1954,7,Swiss Grand Prix,22-08-1954,bremgarten,Circuit Bremgarten,28.0,5,5,2.0,mantovani,Sergio,Mantovani,22-05-2029,Italian,maserati,Maserati,Italian,9,64,+2 Laps,,Bern,Switzerland,46.9589,7.40194
15738,974,39,39,1954,7,Swiss Grand Prix,22-08-1954,bremgarten,Circuit Bremgarten,18.0,6,6,0.0,wharton,Ken,Wharton,21-03-2016,British,maserati,Maserati,Italian,8,64,+2 Laps,,Bern,Switzerland,46.9589,7.40194
15741,975,39,39,1954,7,Swiss Grand Prix,22-08-1954,bremgarten,Circuit Bremgarten,24.0,7,7,0.0,maglioli,Umberto,Maglioli,05-06-2028,Italian,ferrari,Ferrari,Italian,11,61,+5 Laps,,Bern,Switzerland,46.9589,7.40194
15748,976,39,39,1954,7,Swiss Grand Prix,22-08-1954,bremgarten,Circuit Bremgarten,2.0,8,8,0.0,swaters,Jacques,Swaters,30-10-2026,American,ferrari,Ferrari,Italian,16,58,+8 Laps,,Bern,Switzerland,46.9589,7.40194
15751,977,39,39,1954,7,Swiss Grand Prix,22-08-1954,bremgarten,Circuit Bremgarten,8.0,9,R,0.0,kling,Karl,Kling,16-09-2010,German,mercedes,Mercedes,German,5,38,Fuel system,,Bern,Switzerland,46.9589,7.40194
15759,978,39,47,1954,7,Swiss Grand Prix,22-08-1954,bremgarten,Circuit Bremgarten,26.0,10,R,0.0,trintignant,Maurice,Trintignant,30-10-2017,French,ferrari,Ferrari,Italian,4,33,Engine,,Bern,Switzerland,46.9589,7.40194
15763,979,39,66,1954,7,Swiss Grand Prix,22-08-1954,bremgarten,Circuit Bremgarten,22.0,11,R,0.0,hawthorn,Mike,Hawthorn,10-04-2029,British,ferrari,Ferrari,Italian,6,30,Oil leak,,Bern,Switzerland,46.9589,7.40194
15769,980,39,43,1954,7,Swiss Grand Prix,22-08-1954,bremgarten,Circuit Bremgarten,34.0,12,R,0.0,schell,Harry,Schell,29-06-2021,American,maserati,Maserati,Italian,13,23,Oil pump,,Bern,Switzerland,46.9589,7.40194
15773,981,39,42,1954,7,Swiss Grand Prix,22-08-1954,bremgarten,Circuit Bremgarten,32.0,13,R,0.0,moss,Stirling,Moss,17-09-2029,British,maserati,Maserati,Italian,3,21,Oil pump,,Bern,Switzerland,46.9589,7.40194
15779,982,39,39,1954,7,Swiss Grand Prix,22-08-1954,bremgarten,Circuit Bremgarten,14.0,14,R,0.0,wacker,Fred,Wacker,10-07-2018,American,gordini,Gordini,French,15,10,Transmission,,Bern,Switzerland,46.9589,7.40194
15780,983,39,56,1954,7,Swiss Grand Prix,22-08-1954,bremgarten,Circuit Bremgarten,10.0,15,R,0.0,behra,Jean,Behra,16-02-2021,French,gordini,Gordini,French,14,8,Clutch,,Bern,Switzerland,46.9589,7.40194
15786,984,39,39,1954,7,Swiss Grand Prix,22-08-1954,bremgarten,Circuit Bremgarten,12.0,16,R,0.0,bucci,Clemar,Bucci,04-09-2020,Argentine,gordini,Gordini,French,10,0,Fuel pump,,Bern,Switzerland,46.9589,7.40194
15795,985,39,39,1954,7,Swiss Grand Prix,22-08-1954,bremgarten,Circuit Bremgarten,24.0,17,W,0.0,manzon,Robert,Manzon,12-04-2017,French,ferrari,Ferrari,Italian,0,0,Accident,,Bern,Switzerland,46.9589,7.40194
15817,889,36,38,1954,4,French Grand Prix,04-07-1954,reims,Reims-Gueux,18.0,1,1,8.0,fangio,Juan,Fangio,24-06-2011,Argentine,mercedes,Mercedes,German,1,61,Finished,Reims-Gueux,Reims,France,49.2542,3.93083
15828,890,36,36,1954,4,French Grand Prix,04-07-1954,reims,Reims-Gueux,20.0,2,2,6.0,kling,Karl,Kling,16-09-2010,German,mercedes,Mercedes,German,2,61,Finished,,Reims,France,49.2542,3.93083
15838,891,36,36,1954,4,French Grand Prix,04-07-1954,reims,Reims-Gueux,34.0,3,3,4.0,manzon,Robert,Manzon,12-04-2017,French,ferrari,Ferrari,Italian,12,60,+1 Lap,,Reims,France,49.2542,3.93083
15844,892,36,36,1954,4,French Grand Prix,04-07-1954,reims,Reims-Gueux,46.0,4,4,3.0,bira,Prince,Bira,15-07-2014,Thai,maserati,Maserati,Italian,6,60,+1 Lap,,Reims,France,49.2542,3.93083
15866,893,36,43,1954,4,French Grand Prix,04-07-1954,reims,Reims-Gueux,14.0,5,5,2.0,villoresi,Luigi,Villoresi,16-05-2009,Italian,maserati,Maserati,Italian,14,58,+3 Laps,,Reims,France,49.2542,3.93083
15867,894,36,42,1954,4,French Grand Prix,04-07-1954,reims,Reims-Gueux,24.0,6,6,0.0,behra,Jean,Behra,16-02-2021,French,gordini,Gordini,French,17,56,+5 Laps,,Reims,France,49.2542,3.93083
15885,895,36,36,1954,4,French Grand Prix,04-07-1954,reims,Reims-Gueux,28.0,7,R,0.0,frere,Paul,FrÃ¨re,30-01-2017,Belgian,gordini,Gordini,French,19,50,Axle,,Reims,France,49.2542,3.93083
15899,896,36,48,1954,4,French Grand Prix,04-07-1954,reims,Reims-Gueux,4.0,8,R,0.0,trintignant,Maurice,Trintignant,30-10-2017,French,ferrari,Ferrari,Italian,9,36,Engine,,Reims,France,49.2542,3.93083
15911,897,36,45,1954,4,French Grand Prix,04-07-1954,reims,Reims-Gueux,36.0,9,R,0.0,rosier,Louis,Rosier,05-11-2005,French,ferrari,Ferrari,Italian,13,27,Engine,,Reims,France,49.2542,3.93083
15918,898,36,36,1954,4,French Grand Prix,04-07-1954,reims,Reims-Gueux,12.0,10,R,0.0,marimon,Onofre,MarimÃ_n,19-12-2023,Argentine,maserati,Maserati,Italian,5,27,Gearbox,,Reims,France,49.2542,3.93083
15931,899,36,47,1954,4,French Grand Prix,04-07-1954,reims,Reims-Gueux,16.0,11,R,0.0,mieres,Roberto,Mieres,03-12-2024,Argentine,maserati,Maserati,Italian,11,24,Engine,,Reims,France,49.2542,3.93083
15946,900,36,36,1954,4,French Grand Prix,04-07-1954,reims,Reims-Gueux,42.0,12,R,0.0,wharton,Ken,Wharton,21-03-2016,British,maserati,Maserati,Italian,16,19,Transmission,,Reims,France,49.2542,3.93083
15955,901,36,50,1954,4,French Grand Prix,04-07-1954,reims,Reims-Gueux,48.0,13,R,0.0,schell,Harry,Schell,29-06-2021,American,maserati,Maserati,Italian,21,19,Fuel pump,,Reims,France,49.2542,3.93083
15963,902,36,36,1954,4,French Grand Prix,04-07-1954,reims,Reims-Gueux,22.0,14,R,1.0,herrmann,Hans,Herrmann,23-02-2028,German,mercedes,Mercedes,German,7,16,Engine,,Reims,France,49.2542,3.93083
15978,903,36,78,1954,4,French Grand Prix,04-07-1954,reims,Reims-Gueux,44.0,15,R,0.0,salvadori,Roy,Salvadori,12-05-2022,British,maserati,Maserati,Italian,10,15,Halfshaft,,Reims,France,49.2542,3.93083
15984,904,36,36,1954,4,French Grand Prix,04-07-1954,reims,Reims-Gueux,2.0,16,R,0.0,gonzalez,JosÃ© FroilÃ¡n,Gonzalez,05-10-2022,Argentine,ferrari,Ferrari,Italian,4,13,Engine,,Reims,France,49.2542,3.93083
15994,905,36,36,1954,4,French Grand Prix,04-07-1954,reims,Reims-Gueux,32.0,17,R,0.0,macklin,Lance,Macklin,02-09-2019,British,hwm,HWM,British,15,10,Engine,,Reims,France,49.2542,3.93083
16004,906,36,36,1954,4,French Grand Prix,04-07-1954,reims,Reims-Gueux,30.0,18,R,0.0,georges_berger,Georges,Berger,14-09-2018,Belgian,gordini,Gordini,French,20,9,Engine,,Reims,France,49.2542,3.93083
16016,907,36,36,1954,4,French Grand Prix,04-07-1954,reims,Reims-Gueux,6.0,19,R,0.0,hawthorn,Mike,Hawthorn,10-04-2029,British,ferrari,Ferrari,Italian,8,9,Engine,,Reims,France,49.2542,3.93083
16025,908,36,36,1954,4,French Grand Prix,04-07-1954,reims,Reims-Gueux,26.0,20,R,0.0,pollet,Jacques,Pollet,02-07-2022,French,gordini,Gordini,French,18,8,Engine,,Reims,France,49.2542,3.93083
16033,909,36,37,1954,4,French Grand Prix,04-07-1954,reims,Reims-Gueux,10.0,21,R,0.0,ascari,Alberto,Ascari,13-07-2018,Italian,maserati,Maserati,Italian,3,1,Transmission,,Reims,France,49.2542,3.93083
