Id,season,round,raceName,date,circuitId_x,circuitName,number,position,positionText,points,driverRef,givenName,familyName,dateOfBirth,nationality,constructorRef,name_x,nationality.1,results.grid,results.laps,results.status,location,country,lat,lng,wins
2089,2000,4,British Grand Prix,23-04-2000,silverstone,Silverstone Circuit,3.0,3.0,3,4.0,michael_schumacher,Michael,Schumacher,03-01-1969,German,ferrari,Ferrari,Italian,5,60,Finished,Silverstone,UK,52.0786,-1.01694,3
3082,2000,4,British Grand Prix,23-04-2000,silverstone,Silverstone Circuit,6.0,6.0,6,1.0,trulli,Jarno,Trulli,13-07-1974,Italian,jordan,Jordan,Irish,11,60,Finished,Silverstone,UK,52.0786,-1.01694,0
7430,2000,4,British Grand Prix,23-04-2000,silverstone,Silverstone Circuit,11.0,7.0,7,0.0,fisichella,Giancarlo,Fisichella,14-01-1973,Italian,benetton,Benetton,Italian,12,59,+1 Lap,Silverstone,UK,52.0786,-1.01694,0
7431,2000,4,British Grand Prix,23-04-2000,silverstone,Silverstone Circuit,12.0,9.0,9,0.0,wurz,Alexander,Wurz,15-02-1974,Austrian,benetton,Benetton,Italian,20,59,+1 Lap,Silverstone,UK,52.0786,-1.01694,0
8305,2000,4,British Grand Prix,23-04-2000,silverstone,Silverstone Circuit,14.0,10.0,10,0.0,alesi,Jean,Alesi,11-06-1964,French,prost,Prost,French,15,59,+1 Lap,Silverstone,UK,52.0786,-1.01694,0
8336,2000,4,British Grand Prix,23-04-2000,silverstone,Silverstone Circuit,21.0,15.0,15,0.0,mazzacane,GastÌ_n,Mazzacane,08-05-1975,Argentine,minardi,Minardi,Italian,22,59,+1 Lap,Silverstone,UK,52.0786,-1.01694,0
8337,2000,4,British Grand Prix,23-04-2000,silverstone,Silverstone Circuit,20.0,14.0,14,0.0,gene,Marc,GenÌ©,29-03-1974,Spanish,minardi,Minardi,Italian,21,59,+1 Lap,Silverstone,UK,52.0786,-1.01694,0
8867,2000,4,British Grand Prix,23-04-2000,silverstone,Silverstone Circuit,17.0,8.0,8,0.0,salo,Mika,Salo,30-11-1966,Finnish,sauber,Sauber,Swiss,18,59,+1 Lap,Silverstone,UK,52.0786,-1.01694,0
8868,2000,4,British Grand Prix,23-04-2000,silverstone,Silverstone Circuit,16.0,11.0,11,0.0,diniz,Pedro,Diniz,22-05-1970,Brazilian,sauber,Sauber,Swiss,13,59,+1 Lap,Silverstone,UK,52.0786,-1.01694,0
9124,2000,4,British Grand Prix,23-04-2000,silverstone,Silverstone Circuit,7.0,13.0,13,0.0,irvine,Eddie,Irvine,10-11-1965,British,jaguar,Jaguar,British,9,59,+1 Lap,Silverstone,UK,52.0786,-1.01694,0
9125,2000,4,British Grand Prix,23-04-2000,silverstone,Silverstone Circuit,8.0,12.0,12,0.0,herbert,Johnny,Herbert,25-06-1964,British,jaguar,Jaguar,British,14,59,+1 Lap,Silverstone,UK,52.0786,-1.01694,0
10406,2000,4,British Grand Prix,23-04-2000,silverstone,Silverstone Circuit,23.0,,R,0.0,zonta,Ricardo,Zonta,23-03-1976,Brazilian,bar,BAR,British,16,36,Spun off,Silverstone,UK,52.0786,-1.01694,0
11742,2000,4,British Grand Prix,23-04-2000,silverstone,Silverstone Circuit,15.0,,R,0.0,heidfeld,Nick,Heidfeld,10-05-1977,German,prost,Prost,French,17,51,Engine,Silverstone,UK,52.0786,-1.01694,0
14530,2000,4,British Grand Prix,23-04-2000,silverstone,Silverstone Circuit,4.0,,R,0.0,barrichello,Rubens,Barrichello,23-05-1972,Brazilian,ferrari,Ferrari,Italian,1,35,Hydraulics,Silverstone,UK,52.0786,-1.01694,3
16860,2000,4,British Grand Prix,23-04-2000,silverstone,Silverstone Circuit,22.0,16.0,16,0.0,villeneuve,Jacques,Villeneuve,09-04-1971,Canadian,bar,BAR,British,10,56,+4 Laps,Silverstone,UK,52.0786,-1.01694,0
17367,2000,4,British Grand Prix,23-04-2000,silverstone,Silverstone Circuit,19.0,,R,0.0,verstappen,Jos,Verstappen,04-03-1972,Dutch,arrows,Arrows,British,8,20,Electrical,Silverstone,UK,52.0786,-1.01694,0
17368,2000,4,British Grand Prix,23-04-2000,silverstone,Silverstone Circuit,18.0,,R,0.0,rosa,Pedro,de la Rosa,24-02-1971,Spanish,arrows,Arrows,British,19,26,Electrical,Silverstone,UK,52.0786,-1.01694,0
21124,2000,4,British Grand Prix,23-04-2000,silverstone,Silverstone Circuit,5.0,17.0,17,0.0,frentzen,Heinz-Harald,Frentzen,18-05-1967,German,jordan,Jordan,Irish,2,54,+6 Laps,Silverstone,UK,52.0786,-1.01694,0
590,2000,5,Spanish Grand Prix,07-05-2000,catalunya,Circuit de Barcelona-Catalunya,9.0,4.0,4,3.0,ralf_schumacher,Ralf,Schumacher,30-06-1975,German,williams,Williams,British,5,65,Finished,MontmelÌ_,Spain,41.57,2.26111,0
1603,2000,5,Spanish Grand Prix,07-05-2000,catalunya,Circuit de Barcelona-Catalunya,2.0,2.0,2,6.0,coulthard,David,Coulthard,27-03-1971,British,mclaren,McLaren,British,4,65,Finished,MontmelÌ_,Spain,41.57,2.26111,2
1604,2000,5,Spanish Grand Prix,07-05-2000,catalunya,Circuit de Barcelona-Catalunya,1.0,1.0,1,10.0,hakkinen,Mika,HÌ_kkinen,28-09-1968,Finnish,mclaren,McLaren,British,2,65,Finished,MontmelÌ_,Spain,41.57,2.26111,2
2068,2000,5,Spanish Grand Prix,07-05-2000,catalunya,Circuit de Barcelona-Catalunya,4.0,3.0,3,4.0,barrichello,Rubens,Barrichello,23-05-1972,Brazilian,ferrari,Ferrari,Italian,3,65,Finished,MontmelÌ_,Spain,41.57,2.26111,3
2069,2000,5,Spanish Grand Prix,07-05-2000,catalunya,Circuit de Barcelona-Catalunya,3.0,5.0,5,2.0,michael_schumacher,Michael,Schumacher,03-01-1969,German,ferrari,Ferrari,Italian,1,65,Finished,MontmelÌ_,Spain,41.57,2.26111,3
3081,2000,5,Spanish Grand Prix,07-05-2000,catalunya,Circuit de Barcelona-Catalunya,5.0,6.0,6,1.0,frentzen,Heinz-Harald,Frentzen,18-05-1967,German,jordan,Jordan,Irish,8,65,Finished,MontmelÌ_,Spain,41.57,2.26111,0
6064,2000,5,Spanish Grand Prix,07-05-2000,catalunya,Circuit de Barcelona-Catalunya,19.0,,R,0.0,verstappen,Jos,Verstappen,04-03-1972,Dutch,arrows,Arrows,British,11,25,Gearbox,MontmelÌ_,Spain,41.57,2.26111,0
6747,2000,5,Spanish Grand Prix,07-05-2000,catalunya,Circuit de Barcelona-Catalunya,14.0,,R,0.0,alesi,Jean,Alesi,11-06-1964,French,prost,Prost,French,17,1,Collision,MontmelÌ_,Spain,41.57,2.26111,0
6983,2000,5,Spanish Grand Prix,07-05-2000,catalunya,Circuit de Barcelona-Catalunya,18.0,,R,0.0,rosa,Pedro,de la Rosa,24-02-1971,Spanish,arrows,Arrows,British,22,1,Collision,MontmelÌ_,Spain,41.57,2.26111,0
7254,2000,5,Spanish Grand Prix,07-05-2000,catalunya,Circuit de Barcelona-Catalunya,23.0,8.0,8,0.0,zonta,Ricardo,Zonta,23-03-1976,Brazilian,bar,BAR,British,16,64,+1 Lap,MontmelÌ_,Spain,41.57,2.26111,0
7424,2000,5,Spanish Grand Prix,07-05-2000,catalunya,Circuit de Barcelona-Catalunya,11.0,9.0,9,0.0,fisichella,Giancarlo,Fisichella,14-01-1973,Italian,benetton,Benetton,Italian,13,64,+1 Lap,MontmelÌ_,Spain,41.57,2.26111,0
7425,2000,5,Spanish Grand Prix,07-05-2000,catalunya,Circuit de Barcelona-Catalunya,12.0,10.0,10,0.0,wurz,Alexander,Wurz,15-02-1974,Austrian,benetton,Benetton,Italian,18,64,+1 Lap,MontmelÌ_,Spain,41.57,2.26111,0
8143,2000,5,Spanish Grand Prix,07-05-2000,catalunya,Circuit de Barcelona-Catalunya,6.0,12.0,12,0.0,trulli,Jarno,Trulli,13-07-1974,Italian,jordan,Jordan,Irish,7,64,+1 Lap,MontmelÌ_,Spain,41.57,2.26111,0
8866,2000,5,Spanish Grand Prix,07-05-2000,catalunya,Circuit de Barcelona-Catalunya,17.0,7.0,7,0.0,salo,Mika,Salo,30-11-1966,Finnish,sauber,Sauber,Swiss,12,64,+1 Lap,MontmelÌ_,Spain,41.57,2.26111,0
9121,2000,5,Spanish Grand Prix,07-05-2000,catalunya,Circuit de Barcelona-Catalunya,7.0,11.0,11,0.0,irvine,Eddie,Irvine,10-11-1965,British,jaguar,Jaguar,British,9,64,+1 Lap,MontmelÌ_,Spain,41.57,2.26111,0
9122,2000,5,Spanish Grand Prix,07-05-2000,catalunya,Circuit de Barcelona-Catalunya,8.0,13.0,13,0.0,herbert,Johnny,Herbert,25-06-1964,British,jaguar,Jaguar,British,14,64,+1 Lap,MontmelÌ_,Spain,41.57,2.26111,0
10754,2000,5,Spanish Grand Prix,07-05-2000,catalunya,Circuit de Barcelona-Catalunya,16.0,,R,0.0,diniz,Pedro,Diniz,22-05-1970,Brazilian,sauber,Sauber,Swiss,15,0,Spun off,MontmelÌ_,Spain,41.57,2.26111,0
11357,2000,5,Spanish Grand Prix,07-05-2000,catalunya,Circuit de Barcelona-Catalunya,10.0,17.0,17,0.0,button,Jenson,Button,19-01-1980,British,williams,Williams,British,10,61,Engine,MontmelÌ_,Spain,41.57,2.26111,0
13289,2000,5,Spanish Grand Prix,07-05-2000,catalunya,Circuit de Barcelona-Catalunya,21.0,15.0,15,0.0,mazzacane,GastÌ_n,Mazzacane,08-05-1975,Argentine,minardi,Minardi,Italian,21,63,+2 Laps,MontmelÌ_,Spain,41.57,2.26111,0
13290,2000,5,Spanish Grand Prix,07-05-2000,catalunya,Circuit de Barcelona-Catalunya,20.0,14.0,14,0.0,gene,Marc,GenÌ©,29-03-1974,Spanish,minardi,Minardi,Italian,20,63,+2 Laps,MontmelÌ_,Spain,41.57,2.26111,0
14504,2000,5,Spanish Grand Prix,07-05-2000,catalunya,Circuit de Barcelona-Catalunya,22.0,,R,0.0,villeneuve,Jacques,Villeneuve,09-04-1971,Canadian,bar,BAR,British,6,21,Hydraulics,MontmelÌ_,Spain,41.57,2.26111,0
18521,2000,5,Spanish Grand Prix,07-05-2000,catalunya,Circuit de Barcelona-Catalunya,15.0,16.0,16,0.0,heidfeld,Nick,Heidfeld,10-05-1977,German,prost,Prost,French,19,62,+3 Laps,MontmelÌ_,Spain,41.57,2.26111,0
1625,2000,6,European Grand Prix,21-05-2000,nurburgring,NÌ_rburgring,1.0,2.0,2,6.0,hakkinen,Mika,HÌ_kkinen,28-09-1968,Finnish,mclaren,McLaren,British,3,67,Finished,NÌ_rburg,Germany,50.3356,6.9475,2
2100,2000,6,European Grand Prix,21-05-2000,nurburgring,NÌ_rburgring,3.0,1.0,1,10.0,michael_schumacher,Michael,Schumacher,03-01-1969,German,ferrari,Ferrari,Italian,2,67,Finished,NÌ_rburg,Germany,50.3356,6.9475,4
6489,2000,6,European Grand Prix,21-05-2000,nurburgring,NÌ_rburgring,12.0,12.0,12,0.0,wurz,Alexander,Wurz,15-02-1974,Austrian,benetton,Benetton,Italian,14,61,Collision,NÌ_rburg,Germany,50.3356,6.9475,0
6514,2000,6,European Grand Prix,21-05-2000,nurburgring,NÌ_rburgring,9.0,,R,0.0,ralf_schumacher,Ralf,Schumacher,30-06-1975,German,williams,Williams,British,5,29,Collision,NÌ_rburg,Germany,50.3356,6.9475,0
6710,2000,6,European Grand Prix,21-05-2000,nurburgring,NÌ_rburgring,6.0,,R,0.0,trulli,Jarno,Trulli,13-07-1974,Italian,jordan,Jordan,Irish,6,0,Collision,NÌ_rburg,Germany,50.3356,6.9475,0
6923,2000,6,European Grand Prix,21-05-2000,nurburgring,NÌ_rburgring,7.0,,R,0.0,irvine,Eddie,Irvine,10-11-1965,British,jaguar,Jaguar,British,8,29,Collision,NÌ_rburg,Germany,50.3356,6.9475,0
6924,2000,6,European Grand Prix,21-05-2000,nurburgring,NÌ_rburgring,8.0,11.0,11,0.0,herbert,Johnny,Herbert,25-06-1964,British,jaguar,Jaguar,British,16,61,Collision,NÌ_rburg,Germany,50.3356,6.9475,0
7434,2000,6,European Grand Prix,21-05-2000,nurburgring,NÌ_rburgring,11.0,5.0,5,2.0,fisichella,Giancarlo,Fisichella,14-01-1973,Italian,benetton,Benetton,Italian,7,66,+1 Lap,NÌ_rburg,Germany,50.3356,6.9475,0
7818,2000,6,European Grand Prix,21-05-2000,nurburgring,NÌ_rburgring,2.0,3.0,3,4.0,coulthard,David,Coulthard,27-03-1971,British,mclaren,McLaren,British,1,66,+1 Lap,NÌ_rburg,Germany,50.3356,6.9475,2
7933,2000,6,European Grand Prix,21-05-2000,nurburgring,NÌ_rburgring,4.0,4.0,4,3.0,barrichello,Rubens,Barrichello,23-05-1972,Brazilian,ferrari,Ferrari,Italian,4,66,+1 Lap,NÌ_rburg,Germany,50.3356,6.9475,4
9371,2000,6,European Grand Prix,21-05-2000,nurburgring,NÌ_rburgring,18.0,6.0,6,1.0,rosa,Pedro,de la Rosa,24-02-1971,Spanish,arrows,Arrows,British,12,66,+1 Lap,NÌ_rburg,Germany,50.3356,6.9475,0
