ID,Race number,Race number next,season,round,raceName,date,circuitId_x,circuitName,number,position,positionText,points,driverId,givenName,familyName,dateOfBirth,nationality,constructorId,name_x,nationality.1,results.grid,results.laps,results.status,Circ Count,location,country,lat,lng
8625,695,29,29,1953,6,British Grand Prix,18-07-1953,silverstone,Silverstone Circuit,18.0,11,R,0.0,jimmy_stewart,Jimmy,Stewart,06-03-1931,British,cooper,Cooper,British,15,79,Spun off,,Silverstone,UK,52.0786,-1.01694
8680,696,29,29,1953,6,British Grand Prix,18-07-1953,silverstone,Silverstone Circuit,14.0,12,R,0.0,rolt,Tony,Rolt,16-10-2018,British,connaught,Connaught,British,10,70,Halfshaft,,Silverstone,UK,52.0786,-1.01694
8736,697,29,40,1953,6,British Grand Prix,18-07-1953,silverstone,Silverstone Circuit,7.0,13,R,0.0,villoresi,Luigi,Villoresi,16-05-2009,Italian,ferrari,Ferrari,Italian,6,65,Axle,,Silverstone,UK,52.0786,-1.01694
8772,698,29,29,1953,6,British Grand Prix,18-07-1953,silverstone,Silverstone Circuit,26.0,14,R,0.0,marimon,Onofre,MarimÃ_n,19-12-2023,Argentine,maserati,Maserati,Italian,7,65,Engine,,Silverstone,UK,52.0786,-1.01694
8802,699,29,29,1953,6,British Grand Prix,18-07-1953,silverstone,Silverstone Circuit,19.0,15,R,0.0,alan_brown,Alan,Brown,20-11-2019,British,cooper,Cooper,British,21,56,Overheating,,Silverstone,UK,52.0786,-1.01694
8857,700,29,29,1953,6,British Grand Prix,18-07-1953,silverstone,Silverstone Circuit,2.0,16,R,0.0,collins,Peter,Collins,06-11-1931,British,hwm,HWM,British,23,56,Spun off,,Silverstone,UK,52.0786,-1.01694
8907,701,29,80,1953,6,British Grand Prix,18-07-1953,silverstone,Silverstone Circuit,4.0,17,R,0.0,fairman,Jack,Fairman,15-03-2013,British,hwm,HWM,British,27,54,Clutch,,Silverstone,UK,52.0786,-1.01694
8987,702,29,54,1953,6,British Grand Prix,18-07-1953,silverstone,Silverstone Circuit,12.0,18,R,0.0,salvadori,Roy,Salvadori,12-05-2022,British,connaught,Connaught,British,28,50,Wheel,,Silverstone,UK,52.0786,-1.01694
9016,703,29,29,1953,6,British Grand Prix,18-07-1953,silverstone,Silverstone Circuit,31.0,19,R,0.0,graffenried,Toulo,de Graffenried,18-05-2014,Swiss,maserati,Maserati,Italian,26,34,Clutch,,Silverstone,UK,52.0786,-1.01694
9083,704,29,29,1953,6,British Grand Prix,18-07-1953,silverstone,Silverstone Circuit,1.0,20,R,0.0,macklin,Lance,Macklin,02-09-2019,British,hwm,HWM,British,12,31,Clutch,,Silverstone,UK,52.0786,-1.01694
9106,705,29,29,1953,6,British Grand Prix,18-07-1953,silverstone,Silverstone Circuit,30.0,21,R,0.0,behra,Jean,Behra,16-02-2021,French,gordini,Gordini,French,22,30,Fuel pump,,Silverstone,UK,52.0786,-1.01694
9177,706,29,29,1953,6,British Grand Prix,18-07-1953,silverstone,Silverstone Circuit,15.0,22,R,0.0,ian_stewart,Ian,Stewart,15-07-2029,British,connaught,Connaught,British,20,24,Ignition,,Silverstone,UK,52.0786,-1.01694
9208,707,29,107,1953,6,British Grand Prix,18-07-1953,silverstone,Silverstone Circuit,29.0,23,R,0.0,trintignant,Maurice,Trintignant,30-10-2017,French,gordini,Gordini,French,8,14,Axle,,Silverstone,UK,52.0786,-1.01694
9223,708,29,29,1953,6,British Grand Prix,18-07-1953,silverstone,Silverstone Circuit,3.0,24,R,0.0,duncan_hamilton,Duncan,Hamilton,30-04-2020,British,hwm,HWM,British,17,14,Clutch,,Silverstone,UK,52.0786,-1.01694
9249,709,29,30,1953,6,British Grand Prix,18-07-1953,silverstone,Silverstone Circuit,28.0,25,R,0.0,schell,Harry,Schell,29-06-2021,American,gordini,Gordini,French,9,5,Electrical,,Silverstone,UK,52.0786,-1.01694
9270,710,29,29,1953,6,British Grand Prix,18-07-1953,silverstone,Silverstone Circuit,11.0,26,R,0.0,mcalpine,Kenneth,McAlpine,21-09-2020,British,connaught,Connaught,British,13,0,Retired,,Silverstone,UK,52.0786,-1.01694
9280,711,29,29,1953,6,British Grand Prix,18-07-1953,silverstone,Silverstone Circuit,22.0,27,R,0.0,crook,Tony,Crook,16-02-2020,British,cooper,Cooper,British,25,0,Fuel system,,Silverstone,UK,52.0786,-1.01694
10055,770,32,33,1953,9,Italian Grand Prix,13-09-1953,monza,Autodromo Nazionale di Monza,50.0,1,1,9.0,fangio,Juan,Fangio,24-06-2011,Argentine,maserati,Maserati,Italian,2,80,Finished,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111
10129,771,32,33,1953,9,Italian Grand Prix,13-09-1953,monza,Autodromo Nazionale di Monza,6.0,2,2,6.0,farina,Nino,Farina,30-10-2006,Italian,ferrari,Ferrari,Italian,3,80,Finished,,Monza,Italy,45.6156,9.28111
10244,772,32,32,1953,9,Italian Grand Prix,13-09-1953,monza,Autodromo Nazionale di Monza,2.0,3,3,4.0,villoresi,Luigi,Villoresi,16-05-2009,Italian,ferrari,Ferrari,Italian,5,79,+1 Lap,,Monza,Italy,45.6156,9.28111
10272,773,32,35,1953,9,Italian Grand Prix,13-09-1953,monza,Autodromo Nazionale di Monza,8.0,4,4,3.0,hawthorn,Mike,Hawthorn,10-04-2029,British,ferrari,Ferrari,Italian,6,79,+1 Lap,,Monza,Italy,45.6156,9.28111
10376,774,32,37,1953,9,Italian Grand Prix,13-09-1953,monza,Autodromo Nazionale di Monza,36.0,5,5,2.0,trintignant,Maurice,Trintignant,30-10-2017,French,gordini,Gordini,French,8,79,+1 Lap,,Monza,Italy,45.6156,9.28111
10421,775,32,37,1953,9,Italian Grand Prix,13-09-1953,monza,Autodromo Nazionale di Monza,40.0,6,6,0.0,mieres,Roberto,Mieres,03-12-2024,Argentine,gordini,Gordini,French,16,77,+3 Laps,,Monza,Italy,45.6156,9.28111
10484,777,32,35,1953,9,Italian Grand Prix,13-09-1953,monza,Autodromo Nazionale di Monza,56.0,7,7,0.0,mantovani,Sergio,Mantovani,22-05-2029,Italian,maserati,Maserati,Italian,12,76,+4 Laps,,Monza,Italy,45.6156,9.28111
10488,776,32,42,1953,9,Italian Grand Prix,13-09-1953,monza,Autodromo Nazionale di Monza,56.0,7,7,0.0,musso,Luigi,Musso,28-07-2024,Italian,maserati,Maserati,Italian,12,76,+4 Laps,,Monza,Italy,45.6156,9.28111
10564,778,32,32,1953,9,Italian Grand Prix,13-09-1953,monza,Autodromo Nazionale di Monza,10.0,8,8,0.0,maglioli,Umberto,Maglioli,05-06-2028,Italian,ferrari,Ferrari,Italian,11,75,+5 Laps,,Monza,Italy,45.6156,9.28111
10634,779,32,42,1953,9,Italian Grand Prix,13-09-1953,monza,Autodromo Nazionale di Monza,38.0,9,9,0.0,schell,Harry,Schell,29-06-2021,American,gordini,Gordini,French,15,75,+5 Laps,,Monza,Italy,45.6156,9.28111
10667,780,32,32,1953,9,Italian Grand Prix,13-09-1953,monza,Autodromo Nazionale di Monza,32.0,10,10,0.0,chiron,Louis,Chiron,1899-08-03,Monegasque,osca,OSCA,Italian,25,72,+8 Laps,,Monza,Italy,45.6156,9.28111
10724,781,32,38,1953,9,Italian Grand Prix,13-09-1953,monza,Autodromo Nazionale di Monza,44.0,11,11,0.0,bira,Prince,Bira,15-07-2014,Thai,maserati,Maserati,Italian,23,72,+8 Laps,,Monza,Italy,45.6156,9.28111
10803,782,32,32,1953,9,Italian Grand Prix,13-09-1953,monza,Autodromo Nazionale di Monza,46.0,12,12,0.0,alan_brown,Alan,Brown,20-11-2019,British,cooper,Cooper,British,24,70,+10 Laps,,Monza,Italy,45.6156,9.28111
10900,783,32,39,1953,9,Italian Grand Prix,13-09-1953,monza,Autodromo Nazionale di Monza,28.0,13,13,0.0,moss,Stirling,Moss,17-09-2029,British,cooper,Cooper,British,10,70,+10 Laps,,Monza,Italy,45.6156,9.28111
10987,784,32,32,1953,9,Italian Grand Prix,13-09-1953,monza,Autodromo Nazionale di Monza,48.0,14,14,0.0,hans_stuck,Hans,von Stuck,27-12-1900,German,afm,AFM,German,29,67,+13 Laps,,Monza,Italy,45.6156,9.28111
11005,785,32,32,1953,9,Italian Grand Prix,13-09-1953,monza,Autodromo Nazionale di Monza,16.0,15,15,0.0,cabantous,Yves,Cabantous,08-10-2004,French,hwm,HWM,British,28,67,+13 Laps,,Monza,Italy,45.6156,9.28111
11104,786,32,33,1953,9,Italian Grand Prix,13-09-1953,monza,Autodromo Nazionale di Monza,64.0,16,16,0.0,rosier,Louis,Rosier,05-11-2005,French,ferrari,Ferrari,Italian,17,65,+15 Laps,,Monza,Italy,45.6156,9.28111
11129,787,32,32,1953,9,Italian Grand Prix,13-09-1953,monza,Autodromo Nazionale di Monza,4.0,17,R,0.0,ascari,Alberto,Ascari,13-07-2018,Italian,ferrari,Ferrari,Italian,1,79,Accident,,Monza,Italy,45.6156,9.28111
11204,788,32,32,1953,9,Italian Grand Prix,13-09-1953,monza,Autodromo Nazionale di Monza,52.0,18,R,0.0,bonetto,Felice,Bonetto,09-06-1903,Italian,maserati,Maserati,Italian,7,77,Out of fuel,,Monza,Italy,45.6156,9.28111
11291,789,32,32,1953,9,Italian Grand Prix,13-09-1953,monza,Autodromo Nazionale di Monza,54.0,19,R,0.0,marimon,Onofre,MarimÃ_n,19-12-2023,Argentine,maserati,Maserati,Italian,4,75,Accident,,Monza,Italy,45.6156,9.28111
11333,790,32,32,1953,9,Italian Grand Prix,13-09-1953,monza,Autodromo Nazionale di Monza,58.0,20,R,0.0,graffenried,Toulo,de Graffenried,18-05-2014,Swiss,maserati,Maserati,Italian,9,70,Engine,,Monza,Italy,45.6156,9.28111
11396,791,32,32,1953,9,Italian Grand Prix,13-09-1953,monza,Autodromo Nazionale di Monza,20.0,21,N,0.0,fairman,Jack,Fairman,15-03-2013,British,connaught,Connaught,British,22,61,Not classified,,Monza,Italy,45.6156,9.28111
11484,792,32,32,1953,9,Italian Grand Prix,13-09-1953,monza,Autodromo Nazionale di Monza,30.0,22,N,0.0,wharton,Ken,Wharton,21-03-2016,British,cooper,Cooper,British,19,57,Not classified,,Monza,Italy,45.6156,9.28111
11510,793,32,32,1953,9,Italian Grand Prix,13-09-1953,monza,Autodromo Nazionale di Monza,24.0,23,N,0.0,mcalpine,Kenneth,McAlpine,21-09-2020,British,connaught,Connaught,British,18,56,Not classified,,Monza,Italy,45.6156,9.28111
11530,794,32,32,1953,9,Italian Grand Prix,13-09-1953,monza,Autodromo Nazionale di Monza,12.0,24,R,0.0,carini,Piero,Carini,06-03-2021,Italian,ferrari,Ferrari,Italian,20,40,Engine,,Monza,Italy,45.6156,9.28111
11580,795,32,32,1953,9,Italian Grand Prix,13-09-1953,monza,Autodromo Nazionale di Monza,22.0,25,R,0.0,salvadori,Roy,Salvadori,12-05-2022,British,connaught,Connaught,British,14,33,Throttle,,Monza,Italy,45.6156,9.28111
11600,796,32,32,1953,9,Italian Grand Prix,13-09-1953,monza,Autodromo Nazionale di Monza,2.0,26,R,0.0,landi,Chico,Landi,14-07-2007,Brazilian,maserati,Maserati,Italian,21,18,Engine,,Monza,Italy,45.6156,9.28111
11614,797,32,32,1953,9,Italian Grand Prix,13-09-1953,monza,Autodromo Nazionale di Monza,34.0,27,R,0.0,bayol,Ã‰lie,Bayol,28-02-2014,French,osca,OSCA,Italian,13,17,Engine,,Monza,Italy,45.6156,9.28111
11646,798,32,32,1953,9,Italian Grand Prix,13-09-1953,monza,Autodromo Nazionale di Monza,18.0,28,R,0.0,fitch,John,Fitch,04-08-2017,American,hwm,HWM,British,26,14,Engine,,Monza,Italy,45.6156,9.28111
11663,799,32,32,1953,9,Italian Grand Prix,13-09-1953,monza,Autodromo Nazionale di Monza,26.0,29,R,0.0,claes,Johnny,Claes,11-08-2016,Belgian,connaught,Connaught,British,30,7,Fuel system,,Monza,Italy,45.6156,9.28111
11681,800,32,32,1953,9,Italian Grand Prix,13-09-1953,monza,Autodromo Nazionale di Monza,14.0,30,R,0.0,macklin,Lance,Macklin,02-09-2019,British,hwm,HWM,British,27,6,Engine,,Monza,Italy,45.6156,9.28111
13822,619,26,27,1953,3,Dutch Grand Prix,07-06-1953,zandvoort,Circuit Park Zandvoort,2.0,1,1,8.0,ascari,Alberto,Ascari,13-07-2018,Italian,ferrari,Ferrari,Italian,1,90,Finished,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092
13855,620,26,31,1953,3,Dutch Grand Prix,07-06-1953,zandvoort,Circuit Park Zandvoort,6.0,2,2,6.0,farina,Nino,Farina,30-10-2006,Italian,ferrari,Ferrari,Italian,3,90,Finished,,Zandvoort,Netherlands,52.3888,4.54092
13883,621,26,26,1953,3,Dutch Grand Prix,07-06-1953,zandvoort,Circuit Park Zandvoort,16.0,3,3,2.0,bonetto,Felice,Bonetto,09-06-1903,Italian,maserati,Maserati,Italian,13,89,+1 Lap,,Zandvoort,Netherlands,52.3888,4.54092
13887,622,26,28,1953,3,Dutch Grand Prix,07-06-1953,zandvoort,Circuit Park Zandvoort,16.0,3,3,2.0,gonzalez,JosÃ© FroilÃ¡n,Gonzalez,05-10-2022,Argentine,maserati,Maserati,Italian,13,89,+1 Lap,,Zandvoort,Netherlands,52.3888,4.54092
13917,623,26,32,1953,3,Dutch Grand Prix,07-06-1953,zandvoort,Circuit Park Zandvoort,8.0,4,4,3.0,hawthorn,Mike,Hawthorn,10-04-2029,British,ferrari,Ferrari,Italian,6,89,+1 Lap,,Zandvoort,Netherlands,52.3888,4.54092
13949,624,26,30,1953,3,Dutch Grand Prix,07-06-1953,zandvoort,Circuit Park Zandvoort,18.0,5,5,2.0,graffenried,Toulo,de Graffenried,18-05-2014,Swiss,maserati,Maserati,Italian,7,88,+2 Laps,,Zandvoort,Netherlands,52.3888,4.54092
13997,625,26,45,1953,3,Dutch Grand Prix,07-06-1953,zandvoort,Circuit Park Zandvoort,24.0,6,6,0.0,trintignant,Maurice,Trintignant,30-10-2017,French,gordini,Gordini,French,12,87,+3 Laps,,Zandvoort,Netherlands,52.3888,4.54092
14021,626,26,41,1953,3,Dutch Grand Prix,07-06-1953,zandvoort,Circuit Park Zandvoort,10.0,7,7,0.0,rosier,Louis,Rosier,05-11-2005,French,ferrari,Ferrari,Italian,8,86,+4 Laps,,Zandvoort,Netherlands,52.3888,4.54092
14035,627,26,49,1953,3,Dutch Grand Prix,07-06-1953,zandvoort,Circuit Park Zandvoort,36.0,8,8,0.0,collins,Peter,Collins,06-11-1931,British,hwm,HWM,British,16,84,+6 Laps,,Zandvoort,Netherlands,52.3888,4.54092
14078,628,26,43,1953,3,Dutch Grand Prix,07-06-1953,zandvoort,Circuit Park Zandvoort,34.0,9,9,0.0,moss,Stirling,Moss,17-09-2029,British,connaught,Connaught,British,9,83,+7 Laps,,Zandvoort,Netherlands,52.3888,4.54092
14119,629,26,26,1953,3,Dutch Grand Prix,07-06-1953,zandvoort,Circuit Park Zandvoort,4.0,10,R,1.0,villoresi,Luigi,Villoresi,16-05-2009,Italian,ferrari,Ferrari,Italian,4,67,Throttle,,Zandvoort,Netherlands,52.3888,4.54092
14139,630,26,26,1953,3,Dutch Grand Prix,07-06-1953,zandvoort,Circuit Park Zandvoort,28.0,11,R,0.0,mcalpine,Kenneth,McAlpine,21-09-2020,British,connaught,Connaught,British,14,63,Engine,,Zandvoort,Netherlands,52.3888,4.54092
14171,631,26,37,1953,3,Dutch Grand Prix,07-06-1953,zandvoort,Circuit Park Zandvoort,20.0,12,R,0.0,schell,Harry,Schell,29-06-2021,American,gordini,Gordini,French,10,59,Transmission,,Zandvoort,Netherlands,52.3888,4.54092
14187,632,26,26,1953,3,Dutch Grand Prix,07-06-1953,zandvoort,Circuit Park Zandvoort,30.0,13,N,0.0,claes,Johnny,Claes,11-08-2016,Belgian,connaught,Connaught,British,17,52,Not classified,,Zandvoort,Netherlands,52.3888,4.54092
14224,633,26,26,1953,3,Dutch Grand Prix,07-06-1953,zandvoort,Circuit Park Zandvoort,12.0,14,R,0.0,fangio,Juan,Fangio,24-06-2011,Argentine,maserati,Maserati,Italian,2,36,Axle,,Zandvoort,Netherlands,52.3888,4.54092
14258,634,26,40,1953,3,Dutch Grand Prix,07-06-1953,zandvoort,Circuit Park Zandvoort,22.0,15,R,0.0,mieres,Roberto,Mieres,03-12-2024,Argentine,gordini,Gordini,French,19,28,Transmission,,Zandvoort,Netherlands,52.3888,4.54092
14280,635,26,27,1953,3,Dutch Grand Prix,07-06-1953,zandvoort,Circuit Park Zandvoort,14.0,16,R,0.0,gonzalez,JosÃ© FroilÃ¡n,Gonzalez,05-10-2022,Argentine,maserati,Maserati,Italian,5,22,Axle,,Zandvoort,Netherlands,52.3888,4.54092
14325,636,26,26,1953,3,Dutch Grand Prix,07-06-1953,zandvoort,Circuit Park Zandvoort,32.0,17,R,0.0,wharton,Ken,Wharton,21-03-2016,British,cooper,Cooper,British,18,19,Physical,,Zandvoort,Netherlands,52.3888,4.54092
14346,637,26,29,1953,3,Dutch Grand Prix,07-06-1953,zandvoort,Circuit Park Zandvoort,26.0,18,R,0.0,salvadori,Roy,Salvadori,12-05-2022,British,connaught,Connaught,British,11,14,Engine,,Zandvoort,Netherlands,52.3888,4.54092
14360,638,26,26,1953,3,Dutch Grand Prix,07-06-1953,zandvoort,Circuit Park Zandvoort,38.0,19,R,0.0,macklin,Lance,Macklin,02-09-2019,British,hwm,HWM,British,15,7,Throttle,,Zandvoort,Netherlands,52.3888,4.54092
14507,639,27,29,1953,4,Belgian Grand Prix,21-06-1953,spa,Circuit de Spa-Francorchamps,10.0,1,1,8.0,ascari,Alberto,Ascari,13-07-2018,Italian,ferrari,Ferrari,Italian,2,36,Finished,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139
14602,640,27,27,1953,4,Belgian Grand Prix,21-06-1953,spa,Circuit de Spa-Francorchamps,8.0,2,2,6.0,villoresi,Luigi,Villoresi,16-05-2009,Italian,ferrari,Ferrari,Italian,5,36,Finished,,Spa,Belgium,50.4372,5.97139
14640,641,27,37,1953,4,Belgian Grand Prix,21-06-1953,spa,Circuit de Spa-Francorchamps,28.0,3,3,4.0,marimon,Onofre,MarimÃ_n,19-12-2023,Argentine,maserati,Maserati,Italian,16,35,+1 Lap,,Spa,Belgium,50.4372,5.97139
14670,642,27,27,1953,4,Belgian Grand Prix,21-06-1953,spa,Circuit de Spa-Francorchamps,30.0,4,4,3.0,graffenried,Toulo,de Graffenried,18-05-2014,Swiss,maserati,Maserati,Italian,9,35,+1 Lap,,Spa,Belgium,50.4372,5.97139
14752,643,27,32,1953,4,Belgian Grand Prix,21-06-1953,spa,Circuit de Spa-Francorchamps,18.0,5,5,2.0,trintignant,Maurice,Trintignant,30-10-2017,French,gordini,Gordini,French,8,35,+1 Lap,,Spa,Belgium,50.4372,5.97139
14781,644,27,47,1953,4,Belgian Grand Prix,21-06-1953,spa,Circuit de Spa-Francorchamps,14.0,6,6,0.0,hawthorn,Mike,Hawthorn,10-04-2029,British,ferrari,Ferrari,Italian,7,35,+1 Lap,,Spa,Belgium,50.4372,5.97139
14844,645,27,38,1953,4,Belgian Grand Prix,21-06-1953,spa,Circuit de Spa-Francorchamps,20.0,7,7,0.0,schell,Harry,Schell,29-06-2021,American,gordini,Gordini,French,12,33,+3 Laps,,Spa,Belgium,50.4372,5.97139
14893,646,27,28,1953,4,Belgian Grand Prix,21-06-1953,spa,Circuit de Spa-Francorchamps,32.0,8,8,0.0,rosier,Louis,Rosier,05-11-2005,French,ferrari,Ferrari,Italian,13,33,+3 Laps,,Spa,Belgium,50.4372,5.97139
14957,647,27,27,1953,4,Belgian Grand Prix,21-06-1953,spa,Circuit de Spa-Francorchamps,38.0,9,9,0.0,wacker,Fred,Wacker,10-07-2018,American,gordini,Gordini,French,15,32,+4 Laps,,Spa,Belgium,50.4372,5.97139
14976,648,27,27,1953,4,Belgian Grand Prix,21-06-1953,spa,Circuit de Spa-Francorchamps,24.0,10,10,0.0,frere,Paul,FrÃ¨re,30-01-2017,Belgian,hwm,HWM,British,11,30,+6 Laps,,Spa,Belgium,50.4372,5.97139
15042,649,27,53,1953,4,Belgian Grand Prix,21-06-1953,spa,Circuit de Spa-Francorchamps,40.0,11,11,0.0,andre_pilette,AndrÃ©,Pilette,06-10-2018,Belgian,connaught,Connaught,British,18,29,+7 Laps,,Spa,Belgium,50.4372,5.97139
15072,650,27,28,1953,4,Belgian Grand Prix,21-06-1953,spa,Circuit de Spa-Francorchamps,6.0,12,R,0.0,claes,Johnny,Claes,11-08-2016,Belgian,maserati,Maserati,Italian,10,35,Accident,,Spa,Belgium,50.4372,5.97139
15077,651,27,27,1953,4,Belgian Grand Prix,21-06-1953,spa,Circuit de Spa-Francorchamps,6.0,12,R,0.0,fangio,Juan,Fangio,24-06-2011,Argentine,maserati,Maserati,Italian,10,35,Accident,,Spa,Belgium,50.4372,5.97139
15140,652,27,27,1953,4,Belgian Grand Prix,21-06-1953,spa,Circuit de Spa-Francorchamps,22.0,13,R,0.0,macklin,Lance,Macklin,02-09-2019,British,hwm,HWM,British,17,19,Engine,,Spa,Belgium,50.4372,5.97139
15175,653,27,27,1953,4,Belgian Grand Prix,21-06-1953,spa,Circuit de Spa-Francorchamps,12.0,14,R,0.0,farina,Nino,Farina,30-10-2006,Italian,ferrari,Ferrari,Italian,4,16,Engine,,Spa,Belgium,50.4372,5.97139
15218,654,27,31,1953,4,Belgian Grand Prix,21-06-1953,spa,Circuit de Spa-Francorchamps,4.0,15,R,0.0,fangio,Juan,Fangio,24-06-2011,Argentine,maserati,Maserati,Italian,1,13,Engine,,Spa,Belgium,50.4372,5.97139
15277,655,27,36,1953,4,Belgian Grand Prix,21-06-1953,spa,Circuit de Spa-Francorchamps,2.0,16,R,1.0,gonzalez,JosÃ© FroilÃ¡n,Gonzalez,05-10-2022,Argentine,maserati,Maserati,Italian,3,11,Throttle,,Spa,Belgium,50.4372,5.97139
15305,656,27,41,1953,4,Belgian Grand Prix,21-06-1953,spa,Circuit de Spa-Francorchamps,16.0,17,R,0.0,behra,Jean,Behra,16-02-2021,French,gordini,Gordini,French,14,9,Engine,,Spa,Belgium,50.4372,5.97139
15361,657,27,27,1953,4,Belgian Grand Prix,21-06-1953,spa,Circuit de Spa-Francorchamps,26.0,18,R,0.0,collins,Peter,Collins,06-11-1931,British,hwm,HWM,British,16,4,Clutch,,Spa,Belgium,50.4372,5.97139
15400,658,27,27,1953,4,Belgian Grand Prix,21-06-1953,spa,Circuit de Spa-Francorchamps,34.0,19,R,0.0,georges_berger,Georges,Berger,14-09-2018,Belgian,simca,Simca,French,20,3,Engine,,Spa,Belgium,50.4372,5.97139
15453,659,27,27,1953,4,Belgian Grand Prix,21-06-1953,spa,Circuit de Spa-Francorchamps,36.0,20,R,0.0,legat,Arthur,Legat,1898-11-01,Belgian,veritas,Veritas,German,19,0,Transmission,,Spa,Belgium,50.4372,5.97139
15708,748,31,31,1953,8,Swiss Grand Prix,23-08-1953,bremgarten,Circuit Bremgarten,46.0,1,1,9.0,ascari,Alberto,Ascari,13-07-2018,Italian,ferrari,Ferrari,Italian,2,65,Finished,Circuit Bremgarten,Bern,Switzerland,46.9589,7.40194
15714,749,31,32,1953,8,Swiss Grand Prix,23-08-1953,bremgarten,Circuit Bremgarten,24.0,2,2,6.0,farina,Nino,Farina,30-10-2006,Italian,ferrari,Ferrari,Italian,3,65,Finished,,Bern,Switzerland,46.9589,7.40194
15720,750,31,49,1953,8,Swiss Grand Prix,23-08-1953,bremgarten,Circuit Bremgarten,26.0,3,3,4.0,hawthorn,Mike,Hawthorn,10-04-2029,British,ferrari,Ferrari,Italian,7,65,Finished,,Bern,Switzerland,46.9589,7.40194
15724,752,31,31,1953,8,Swiss Grand Prix,23-08-1953,bremgarten,Circuit Bremgarten,32.0,4,4,1.5,bonetto,Felice,Bonetto,09-06-1903,Italian,maserati,Maserati,Italian,1,64,+1 Lap,,Bern,Switzerland,46.9589,7.40194
15725,751,31,37,1953,8,Swiss Grand Prix,23-08-1953,bremgarten,Circuit Bremgarten,32.0,4,4,1.5,fangio,Juan,Fangio,24-06-2011,Argentine,maserati,Maserati,Italian,1,64,+1 Lap,,Bern,Switzerland,46.9589,7.40194
15732,753,31,31,1953,8,Swiss Grand Prix,23-08-1953,bremgarten,Circuit Bremgarten,34.0,5,5,2.0,lang,Hermann,Lang,06-04-2009,German,maserati,Maserati,Italian,11,62,+3 Laps,,Bern,Switzerland,46.9589,7.40194
15737,754,31,54,1953,8,Swiss Grand Prix,23-08-1953,bremgarten,Circuit Bremgarten,28.0,6,6,0.0,villoresi,Luigi,Villoresi,16-05-2009,Italian,ferrari,Ferrari,Italian,6,62,+3 Laps,,Bern,Switzerland,46.9589,7.40194
15743,755,31,31,1953,8,Swiss Grand Prix,23-08-1953,bremgarten,Circuit Bremgarten,20.0,7,7,0.0,wharton,Ken,Wharton,21-03-2016,British,cooper,Cooper,British,9,62,+3 Laps,,Bern,Switzerland,46.9589,7.40194
